cell,system,instance,noise,n_rows,best_oracle,rank1_err,rank1_s2,rk_err_1,rk_err_10,rk_s2_1,rk_s2_10
quadrotor_1_0,quadrotor,1,0,75,1.133326765767606e-11,1.133326765767606e-11,4.257202148438832e-05,1,1,1,1
quadrotor_1_1em2,quadrotor,1,1em2,100,0.02610907683566288,0.0773100095892768,0.06233154296874999,,1,,1
quadrotor_1_1em4,quadrotor,1,1em4,100,0.0002180216532006174,0.0010219361773359248,0.0004660034179687633,1,1,1,1
quadrotor_1_1em6,quadrotor,1,1em6,100,9.049066308053355e-06,9.049066308053355e-06,9.049066308053355e-06,1,1,1,1
quadrotor_1_1em8,quadrotor,1,1em8,72,3.0432325537343985e-07,3.0432325537343985e-07,0.00011764526367186168,1,1,1,1
quadrotor_2_0,quadrotor,2,0,56,1.546851535749738e-11,1.546851535749738e-11,4.0008544921921185e-05,1,1,1,1
quadrotor_2_1em2,quadrotor,2,1em2,100,0.010791198730468743,0.05208522474836308,0.013469116210937493,,1,,1
quadrotor_2_1em4,quadrotor,2,1em4,100,0.0006174011230468679,0.001220560251757874,0.001202209472656257,1,1,1,1
quadrotor_2_1em6,quadrotor,2,1em6,100,6.221115802063082e-06,3.807830995061767e-05,0.0005422668457031321,1,1,1,1
quadrotor_2_1em8,quadrotor,2,1em8,82,1.736230620386081e-07,1.736230620386081e-07,4.7637939453171185e-05,1,1,1,1
quadrotor_3_0,quadrotor,3,0,49,1.7116030814889882e-12,1.7116030814889882e-12,0.0001649780273437207,1,1,1,1
quadrotor_3_1em2,quadrotor,3,1em2,100,0.01196575927734378,0.5565408647291784,0.01965618896484378,,74,,1
quadrotor_3_1em4,quadrotor,3,1em4,100,5.46675813469788e-05,5.46675813469788e-05,0.00010632324218751155,1,1,1,1
quadrotor_3_1em6,quadrotor,3,1em6,100,1.2891371340750801e-05,1.291621399912568e-05,0.0010023193359375293,1,1,1,1
quadrotor_3_1em8,quadrotor,3,1em8,96,1.5308529039970153e-06,1.5308529039970153e-06,8.868408203122069e-05,1,1,1,1
quadrotor_4_0,quadrotor,4,0,65,3.9612757518625585e-12,3.9612757518625585e-12,9.967041015623845e-05,1,1,1,1
quadrotor_4_1em2,quadrotor,4,1em2,100,0.0022857971191406756,0.09590928633707008,0.0022857971191406756,69,1,1,1
quadrotor_4_1em4,quadrotor,4,1em4,100,0.000410831147987345,0.000410831147987345,0.0010981445312500115,1,1,1,1
quadrotor_4_1em6,quadrotor,4,1em6,100,6.197268286212143e-06,6.197268286212143e-06,3.0029296875011546e-05,1,1,1,1
quadrotor_4_1em8,quadrotor,4,1em8,60,1.1667171806450938e-06,1.1667171806450938e-06,2.5909423828074374e-05,1,1,1,1
quadrotor_5_0,quadrotor,5,0,69,2.3600066345608184e-11,2.3600066345608184e-11,6.14318847655948e-05,1,1,1,1
quadrotor_5_1em2,quadrotor,5,1em2,100,0.013533846429566121,0.02840286825880678,0.031524261474609405,,1,,1
quadrotor_5_1em4,quadrotor,5,1em4,100,0.0001483764648437802,0.0002815539908648246,0.0012096557617187198,1,1,1,1
quadrotor_5_1em6,quadrotor,5,1em6,100,2.57335781604362e-05,6.864099736592078e-05,0.0002818908691406552,1,1,1,1
quadrotor_5_1em8,quadrotor,5,1em8,73,1.4384717645921086e-06,1.4384717645921086e-06,9.49707031250302e-05,1,1,1,1
quadrotor_6_0,quadrotor,6,0,45,9.402700840155376e-12,9.402700840155376e-12,2.722167968749467e-05,1,1,1,1
quadrotor_6_1em2,quadrotor,6,1em2,100,0.0011509704589843794,0.1145464541505381,0.0023455200195312553,64,3,1,1
quadrotor_6_1em4,quadrotor,6,1em4,100,0.00023191211713247117,0.00023191211713247117,0.0009798583984375053,1,1,1,1
quadrotor_6_1em6,quadrotor,6,1em6,100,8.105969234561972e-06,8.906738340419551e-06,0.00043054199218750533,1,1,1,1
quadrotor_6_1em8,quadrotor,6,1em8,60,8.277800134237623e-08,8.277800134237623e-08,2.3071289062481792e-05,1,1,1,1
quadrotor_7_0,quadrotor,7,0,51,2.6282198639648868e-11,2.6282198639648868e-11,4.278564453125133e-05,1,1,1,1
quadrotor_7_1em2,quadrotor,7,1em2,100,0.007254852294921843,0.03221770889223713,0.009082092285156218,84,1,1,1
quadrotor_7_1em4,quadrotor,7,1em4,100,0.00013281249999996803,0.0005630530377366272,0.000561462402343782,1,1,1,1
quadrotor_7_1em6,quadrotor,7,1em6,100,5.88803591439202e-06,5.88803591439202e-06,8.309936523437367e-05,1,1,1,1
quadrotor_7_1em8,quadrotor,7,1em8,77,5.502771019960662e-07,5.502771019960662e-07,4.1259765624968026e-05,1,1,1,1
quadrotor_8_0,quadrotor,8,0,58,7.1314065763772305e-12,7.1314065763772305e-12,2.4734497070313943e-05,1,1,1,1
quadrotor_8_1em2,quadrotor,8,1em2,100,0.01722520446777344,0.05894884364544209,0.017923294067382814,,1,,1
quadrotor_8_1em4,quadrotor,8,1em4,100,0.00011313149749814233,0.00011313149749814233,0.00018316650390624856,1,1,1,1
quadrotor_8_1em6,quadrotor,8,1em6,100,1.0086059570313388e-05,1.9457593530614048e-05,0.00015188598632809303,1,1,1,1
quadrotor_8_1em8,quadrotor,8,1em8,96,1.13957954739341e-07,1.13957954739341e-07,1.4556884765593026e-05,1,1,1,1
quadrotor_9_0,quadrotor,9,0,60,7.424677539447089e-11,7.424677539447089e-11,0.00010562133789060457,1,1,1,1
quadrotor_9_1em2,quadrotor,9,1em2,100,0.008278900722596627,0.04409709437514786,0.02523541259765627,3,1,23,1
quadrotor_9_1em4,quadrotor,9,1em4,100,0.0005696411132812829,0.004001547208946132,0.00393176269531248,1,1,1,1
quadrotor_9_1em6,quadrotor,9,1em6,100,6.375650641654573e-06,6.375650641654573e-06,0.0008075256347656046,1,1,1,1
quadrotor_9_1em8,quadrotor,9,1em8,76,1.516976644300172e-07,1.516976644300172e-07,8.129882812502043e-05,1,1,1,1
repressilator_0_0,repressilator,0,0,100,1.8851586958135158e-13,1.8851586958135158e-13,1.8851586958135158e-13,1,1,1,1
repressilator_0_1em2,repressilator,0,1em2,100,0.007380130512408045,0.13114112586744553,0.007380130512408045,89,7,1,1
repressilator_0_1em4,repressilator,0,1em4,100,0.00012360492848917382,0.008773405956404745,0.00012360492848917382,1,1,1,1
repressilator_0_1em6,repressilator,0,1em6,100,6.611384618659955e-07,6.611384618659955e-07,6.611384618659955e-07,1,1,1,1
repressilator_0_1em8,repressilator,0,1em8,100,6.6005845233974014e-09,6.6005845233974014e-09,6.6005845233974014e-09,1,1,1,1
repressilator_1_0,repressilator,1,0,100,2.166822277160918e-12,2.166822277160918e-12,2.166822277160918e-12,1,1,1,1
repressilator_1_1em2,repressilator,1,1em2,100,0.026054730456438024,0.06466831343664714,0.06466831343664714,,1,,1
repressilator_1_1em4,repressilator,1,1em4,100,8.72487011721601e-05,0.0034834775841709464,8.72487011721601e-05,1,1,1,1
repressilator_1_1em6,repressilator,1,1em6,100,1.340513664183085e-06,1.340513664183085e-06,1.340513664183085e-06,1,1,1,1
repressilator_1_1em8,repressilator,1,1em8,100,1.0293900953861623e-08,1.0293900953861623e-08,1.0293900953861623e-08,1,1,1,1
repressilator_2_0,repressilator,2,0,100,2.1782575743145571e-13,2.1782575743145571e-13,2.1782575743145571e-13,1,1,1,1
repressilator_2_1em2,repressilator,2,1em2,100,0.07194563594300041,0.11632094565290252,0.11632094565290252,,5,,5
repressilator_2_1em4,repressilator,2,1em4,100,0.000355217588073109,0.0014011462552535603,0.000355217588073109,1,1,1,1
repressilator_2_1em6,repressilator,2,1em6,100,2.9407597561537102e-06,2.9407597561537102e-06,2.9407597561537102e-06,1,1,1,1
repressilator_2_1em8,repressilator,2,1em8,100,1.96076177516602e-08,1.96076177516602e-08,1.96076177516602e-08,1,1,1,1
repressilator_3_0,repressilator,3,0,100,1.6225909504896663e-13,1.6225909504896663e-13,1.6225909504896663e-13,1,1,1,1
repressilator_3_1em2,repressilator,3,1em2,100,0.006769408947994382,0.006769408947994382,0.007818616495737285,1,1,1,1
repressilator_3_1em4,repressilator,3,1em4,100,3.8320661824159385e-05,0.00154476097839501,3.8320661824159385e-05,1,1,1,1
repressilator_3_1em6,repressilator,3,1em6,100,7.441863267843019e-07,7.441863267843019e-07,7.441863267843019e-07,1,1,1,1
repressilator_3_1em8,repressilator,3,1em8,100,1.2321782899560318e-08,1.2321782899560318e-08,1.2321782899560318e-08,1,1,1,1
repressilator_4_0,repressilator,4,0,100,1.1113332476497817e-13,1.1113332476497817e-13,1.1113332476497817e-13,1,1,1,1
repressilator_4_1em2,repressilator,4,1em2,100,0.05803838135265238,0.20121758697828895,0.20121758697828895,,3,,3
repressilator_4_1em4,repressilator,4,1em4,100,0.0001746177105707014,0.002176249620799542,0.0001746177105707014,1,1,1,1
repressilator_4_1em6,repressilator,4,1em6,100,7.06615532974908e-07,7.06615532974908e-07,7.06615532974908e-07,1,1,1,1
repressilator_4_1em8,repressilator,4,1em8,100,2.0897243602213678e-08,2.0897243602213678e-08,2.0897243602213678e-08,1,1,1,1
repressilator_5_0,repressilator,5,0,100,1.2301271112846734e-12,1.2301271112846734e-12,1.2301271112846734e-12,1,1,1,1
repressilator_5_1em2,repressilator,5,1em2,100,0.01391912169171905,0.03710763276181839,0.01391912169171905,,1,,1
repressilator_5_1em4,repressilator,5,1em4,100,5.149893105538261e-05,0.002327781189461531,5.149893105538261e-05,1,1,1,1
repressilator_5_1em6,repressilator,5,1em6,100,1.4579247610280177e-06,1.4579247610280177e-06,1.4579247610280177e-06,1,1,1,1
repressilator_5_1em8,repressilator,5,1em8,100,9.541338163998603e-09,9.541338163998603e-09,9.541338163998603e-09,1,1,1,1
repressilator_6_0,repressilator,6,0,100,2.162714451969805e-13,2.162714451969805e-13,2.162714451969805e-13,1,1,1,1
repressilator_6_1em2,repressilator,6,1em2,100,0.0857352156545099,0.38072199044859234,0.45836935270008994,,29,,19
repressilator_6_1em4,repressilator,6,1em4,100,0.0003157671205217816,0.002601511628083919,0.0003157671205217816,1,1,1,1
repressilator_6_1em6,repressilator,6,1em6,100,3.1774618640678653e-06,3.1774618640678653e-06,3.1774618640678653e-06,1,1,1,1
repressilator_6_1em8,repressilator,6,1em8,100,1.055347180756172e-07,1.055347180756172e-07,1.055347180756172e-07,1,1,1,1
repressilator_7_0,repressilator,7,0,100,2.4188429037508286e-12,2.4188429037508286e-12,2.4188429037508286e-12,1,1,1,1
repressilator_7_1em2,repressilator,7,1em2,100,0.021447348555155732,0.06364008983823366,0.06364008983823366,,1,,1
repressilator_7_1em4,repressilator,7,1em4,100,0.0002691127088515488,0.0023583842680844347,0.0002691127088515488,1,1,1,1
repressilator_7_1em6,repressilator,7,1em6,100,1.141418933703342e-06,1.141418933703342e-06,1.141418933703342e-06,1,1,1,1
repressilator_7_1em8,repressilator,7,1em8,100,3.3240338259687974e-08,3.3240338259687974e-08,3.3240338259687974e-08,1,1,1,1
repressilator_8_0,repressilator,8,0,100,4.75175454539567e-14,4.75175454539567e-14,4.75175454539567e-14,1,1,1,1
repressilator_8_1em2,repressilator,8,1em2,100,0.048627017803407724,0.048627017803407724,0.048627017803407724,,1,,1
repressilator_8_1em4,repressilator,8,1em4,100,0.0002153490061692631,0.002158299862112134,0.0002153490061692631,1,1,1,1
repressilator_8_1em6,repressilator,8,1em6,100,2.866934392109499e-07,2.866934392109499e-07,2.866934392109499e-07,1,1,1,1
repressilator_8_1em8,repressilator,8,1em8,100,1.2140626115542119e-08,1.2140626115542119e-08,1.2140626115542119e-08,1,1,1,1
repressilator_9_0,repressilator,9,0,100,1.0235146064019318e-12,1.0235146064019318e-12,1.0235146064019318e-12,1,1,1,1
repressilator_9_1em2,repressilator,9,1em2,100,0.0371916008604094,0.05216717529531478,0.05216717529531478,,1,,1
repressilator_9_1em4,repressilator,9,1em4,100,0.0001634521351282503,0.002234796623679536,0.0001634521351282503,1,1,1,1
repressilator_9_1em6,repressilator,9,1em6,100,9.777254912357591e-07,9.777254912357591e-07,9.777254912357591e-07,1,1,1,1
repressilator_9_1em8,repressilator,9,1em8,100,1.2920146397199517e-08,1.2920146397199517e-08,1.2920146397199517e-08,1,1,1,1
seir_0_0,seir,0,0,100,1.7775780847273381e-12,1.7775780847273381e-12,1.7775780847273381e-12,1,1,1,1
seir_0_1em2,seir,0,1em2,100,0.10037444992271838,0.5977508511332562,1.473384541384239,,,,
seir_0_1em4,seir,0,1em4,100,0.05270671388040282,0.2963258344746236,0.2963258344746236,,2,,2
seir_0_1em6,seir,0,1em6,100,2.160928258343464e-05,0.04122449584230525,2.160928258343464e-05,3,1,1,1
seir_0_1em8,seir,0,1em8,100,1.230579581013025e-07,1.230579581013025e-07,1.230579581013025e-07,1,1,1,1
seir_1_0,seir,1,0,100,1.2437051388758391e-11,1.2437051388758391e-11,1.2437051388758391e-11,1,1,1,1
seir_1_1em2,seir,1,1em2,100,1.083549694138728,36.59733229599902,1.3092615711672657,,,,
seir_1_1em4,seir,1,1em4,100,0.050325611790380864,1.6561381344811852,1.6561381344811852,,2,,2
seir_1_1em6,seir,1,1em6,100,0.005312941882440025,0.008471825014994439,0.008471825014994439,1,1,1,1
seir_1_1em8,seir,1,1em8,100,6.512785468704152e-07,1.9993901700289278,1.9993901700289278,2,2,2,2
seir_2_0,seir,2,0,100,3.981037721700886e-12,3.981037721700886e-12,3.981037721700886e-12,1,1,1,1
seir_2_1em2,seir,2,1em2,100,0.19963393884332226,0.9956511543438986,0.9956511543438986,,,,
seir_2_1em4,seir,2,1em4,100,0.1296433801130965,0.37795444992093874,0.37795444992093874,,,,
seir_2_1em6,seir,2,1em6,100,0.0001560136692602132,0.03237097478987372,0.0001560136692602132,8,1,1,1
seir_2_1em8,seir,2,1em8,100,4.420098431712205e-07,4.420098431712205e-07,4.420098431712205e-07,1,1,1,1
seir_3_0,seir,3,0,100,2.930877762707951e-11,2.930877762707951e-11,2.930877762707951e-11,1,1,1,1
seir_3_1em2,seir,3,1em2,100,0.052987580412799606,0.8734808712312929,0.8734808712312929,,9,,9
seir_3_1em4,seir,3,1em4,100,0.032360959674578305,0.2780291492139141,0.2780291492139141,,15,,15
seir_3_1em6,seir,3,1em6,100,0.000263524102659618,0.014946702909092169,0.04442006264397358,5,1,2,1
seir_3_1em8,seir,3,1em8,100,7.771987886040499e-06,7.771987886040499e-06,7.771987886040499e-06,1,1,1,1
seir_4_0,seir,4,0,100,0.0019915671027724846,0.006991483438737234,0.006991483438737234,1,1,1,1
seir_4_1em2,seir,4,1em2,100,33.70836185834494,487.04430681954756,487.04430681954784,,,,
seir_4_1em4,seir,4,1em4,100,11.633496630578852,142.44320695905293,11.633496630578852,,,,
seir_4_1em6,seir,4,1em6,100,0.42891514357877697,1.869492693166564,1.869492693166564,,,,
seir_4_1em8,seir,4,1em8,100,0.027712688778606998,0.032151039394592185,0.032151039394592185,,1,,1
seir_5_0,seir,5,0,100,1.5021317523178368e-13,1.5021317523178368e-13,1.5021317523178368e-13,1,1,1,1
seir_5_1em2,seir,5,1em2,100,0.3287906111662957,5.648305197985244,0.3287906111662957,,,,
seir_5_1em4,seir,5,1em4,100,0.0018883676248794279,2.01080343326985,2.0825992311463306,66,2,2,2
seir_5_1em6,seir,5,1em6,100,4.19917173076767e-05,2.093140831525735,2.093140831525735,2,2,2,2
seir_5_1em8,seir,5,1em8,100,4.125946125865809e-07,2.0933953682984954,2.0933953682984954,2,2,2,2
seir_6_0,seir,6,0,100,1.3345554772392632e-08,1.3345554772392632e-08,1.3345554772392632e-08,1,1,1,1
seir_6_1em2,seir,6,1em2,100,0.9942421479901224,18.205222932387098,4.10582941276209,,,,
seir_6_1em4,seir,6,1em4,100,4.3499927020735205,627.5437526230453,4.3499927020735205,,,,
seir_6_1em6,seir,6,1em6,100,0.05977773773462236,4.002865816200937,0.05977773773462236,,19,,1
seir_6_1em8,seir,6,1em8,100,0.005280866150415453,0.005280866150415453,0.005280866150415453,1,1,1,1
seir_7_0,seir,7,0,100,3.8223090859101916e-08,0.6312036571344467,0.6312036571344467,2,2,2,2
seir_7_1em2,seir,7,1em2,100,2.8386725509332047,84.18598254490315,2.8386725509332047,,,,
seir_7_1em4,seir,7,1em4,100,0.08806501808625894,4.865571464623001,4.865571464623001,,11,,7
seir_7_1em6,seir,7,1em6,100,0.003081870182801816,0.010602794970531293,0.008881349243477887,3,1,1,1
seir_7_1em8,seir,7,1em8,100,4.061196896726349e-05,4.061196896726349e-05,4.061196896726349e-05,1,1,1,1
seir_8_0,seir,8,0,100,2.7126959419865315e-06,2.1173466204393865e-05,2.1173466204393865e-05,1,1,1,1
seir_8_1em2,seir,8,1em2,100,10.36967441119355,2554.4229723804096,199.6851836563622,,,,
seir_8_1em4,seir,8,1em4,100,6.902283386469334,281.11554124328717,199.19174962937873,,,,
seir_8_1em6,seir,8,1em6,100,0.13565227826504728,0.9238698904456933,0.9238698904456933,,,,
seir_8_1em8,seir,8,1em8,100,0.0031540264981828603,0.0031540264981828603,0.0031540264981828603,1,1,1,1
seir_9_0,seir,9,0,100,8.41826608422025e-12,8.41826608422025e-12,8.41826608422025e-12,1,1,1,1
seir_9_1em2,seir,9,1em2,100,0.40409654045833754,0.8877460865969778,0.8877460865969778,,,,
seir_9_1em4,seir,9,1em4,100,0.03291453547511014,0.03976538706850785,0.03976538706850785,,1,,1
seir_9_1em6,seir,9,1em6,100,0.00011694793526861869,0.01405645798224786,0.00011694793526861869,3,1,1,1
seir_9_1em8,seir,9,1em8,100,6.156684621005937e-07,0.07635783891629211,0.07635783891629211,2,1,2,1
sirt_treatment_0_0,sirt_treatment,0,0,100,2.8033131371785203e-12,2.8033131371785203e-12,2.8033131371785203e-12,1,1,1,1
sirt_treatment_0_1em2,sirt_treatment,0,1em2,100,0.28318745751144836,0.611547439232098,0.740511431836196,,,,
sirt_treatment_0_1em4,sirt_treatment,0,1em4,100,0.024302175356339606,0.14102306538428294,0.024302175356339606,,2,,1
sirt_treatment_0_1em6,sirt_treatment,0,1em6,100,1.0760535096215884e-05,0.0027343252718642075,1.0760535096215884e-05,1,1,1,1
sirt_treatment_0_1em8,sirt_treatment,0,1em8,100,2.3695255751965405e-07,2.3695255751965405e-07,2.3695255751965405e-07,1,1,1,1
sirt_treatment_1_0,sirt_treatment,1,0,100,3.533284775869561e-14,3.533284775869561e-14,3.533284775869561e-14,1,1,1,1
sirt_treatment_1_1em2,sirt_treatment,1,1em2,100,0.19357993162998816,0.8336238517048655,0.34821793974344795,,,,
sirt_treatment_1_1em4,sirt_treatment,1,1em4,100,0.017181196413590616,0.029466588271817862,0.029466588271817862,,1,,1
sirt_treatment_1_1em6,sirt_treatment,1,1em6,100,1.151597337489818e-06,0.0003339126050354302,1.151597337489818e-06,1,1,1,1
sirt_treatment_1_1em8,sirt_treatment,1,1em8,100,7.635903057079396e-08,7.635903057079396e-08,7.635903057079396e-08,1,1,1,1
sirt_treatment_2_0,sirt_treatment,2,0,100,2.038347268751295e-11,2.038347268751295e-11,2.038347268751295e-11,1,1,1,1
sirt_treatment_2_1em2,sirt_treatment,2,1em2,100,0.25911574004349414,0.25911574004349414,0.25911574004349414,,,,
sirt_treatment_2_1em4,sirt_treatment,2,1em4,100,0.022657712978198075,0.04067200042492497,0.04067200042492497,,1,,1
sirt_treatment_2_1em6,sirt_treatment,2,1em6,100,4.4550272689236614e-05,0.0003067429093261964,0.0003067429093261964,1,1,1,1
sirt_treatment_2_1em8,sirt_treatment,2,1em8,100,3.46535584228036e-07,3.46535584228036e-07,3.46535584228036e-07,1,1,1,1
sirt_treatment_3_0,sirt_treatment,3,0,100,3.377853552422039e-13,3.377853552422039e-13,3.377853552422039e-13,1,1,1,1
sirt_treatment_3_1em2,sirt_treatment,3,1em2,100,0.07624488564503396,0.9055232912824688,0.9055232912824688,,11,,8
sirt_treatment_3_1em4,sirt_treatment,3,1em4,100,0.0022834727773756724,0.03799880477582673,0.03799880477582673,9,1,9,1
sirt_treatment_3_1em6,sirt_treatment,3,1em6,100,1.3397460763120428e-05,0.00038196776094090445,1.3397460763120428e-05,1,1,1,1
sirt_treatment_3_1em8,sirt_treatment,3,1em8,100,7.70724077336915e-08,7.70724077336915e-08,7.70724077336915e-08,1,1,1,1
sirt_treatment_4_0,sirt_treatment,4,0,100,1.638023050531956e-12,1.638023050531956e-12,1.638023050531956e-12,1,1,1,1
sirt_treatment_4_1em2,sirt_treatment,4,1em2,100,0.6699833949098324,1.3839290007646592,0.864295392667614,,,,
sirt_treatment_4_1em4,sirt_treatment,4,1em4,100,0.0008797425516648971,0.20528188569494377,0.0008797425516648971,77,2,1,1
sirt_treatment_4_1em6,sirt_treatment,4,1em6,100,9.27920775373181e-06,0.0010913940681094303,9.27920775373181e-06,1,1,1,1
sirt_treatment_4_1em8,sirt_treatment,4,1em8,100,1.4164142203565433e-07,1.4164142203565433e-07,1.4164142203565433e-07,1,1,1,1
sirt_treatment_5_0,sirt_treatment,5,0,100,3.2307490016592055e-14,3.2307490016592055e-14,3.2307490016592055e-14,1,1,1,1
sirt_treatment_5_1em2,sirt_treatment,5,1em2,100,0.1437847595131955,0.7762851781584877,0.7762851781584877,,,,
sirt_treatment_5_1em4,sirt_treatment,5,1em4,100,0.019621364865930302,0.027236580387216824,0.027236580387216824,,1,,1
sirt_treatment_5_1em6,sirt_treatment,5,1em6,100,3.108006280327924e-05,0.00028962868007098574,3.108006280327924e-05,1,1,1,1
sirt_treatment_5_1em8,sirt_treatment,5,1em8,100,1.057185086694723e-07,1.057185086694723e-07,1.057185086694723e-07,1,1,1,1
sirt_treatment_6_0,sirt_treatment,6,0,100,1.921796055626146e-13,1.921796055626146e-13,1.921796055626146e-13,1,1,1,1
sirt_treatment_6_1em2,sirt_treatment,6,1em2,100,0.36413893499956096,0.9779168766753283,0.9779168766753283,,,,
sirt_treatment_6_1em4,sirt_treatment,6,1em4,100,0.00819978852779335,0.04968499656895198,0.04968499656895198,40,1,40,1
sirt_treatment_6_1em6,sirt_treatment,6,1em6,100,3.7260370977176827e-05,0.0016946176905917598,3.7260370977176827e-05,1,1,1,1
sirt_treatment_6_1em8,sirt_treatment,6,1em8,100,4.3686636552742186e-07,4.3686636552742186e-07,4.3686636552742186e-07,1,1,1,1
sirt_treatment_7_0,sirt_treatment,7,0,100,4.219036231489781e-11,4.219036231489781e-11,4.219036231489781e-11,1,1,1,1
sirt_treatment_7_1em2,sirt_treatment,7,1em2,100,0.07755776103759304,0.13013580701747907,0.13013580701747907,,24,,20
sirt_treatment_7_1em4,sirt_treatment,7,1em4,100,0.0029741083591061646,0.06879256051856875,0.06879256051856875,22,1,22,1
sirt_treatment_7_1em6,sirt_treatment,7,1em6,100,0.0001144878250074477,0.0014221420051458988,0.0014221420051458988,1,1,1,1
sirt_treatment_7_1em8,sirt_treatment,7,1em8,100,3.292109285846223e-06,3.292109285846223e-06,3.292109285846223e-06,1,1,1,1
sirt_treatment_8_0,sirt_treatment,8,0,100,1.1926015730523432e-12,1.1926015730523432e-12,1.1926015730523432e-12,1,1,1,1
sirt_treatment_8_1em2,sirt_treatment,8,1em2,100,0.5376078630360391,1.234663208481352,1.234663208481352,,,,
sirt_treatment_8_1em4,sirt_treatment,8,1em4,100,0.0007210228460470258,0.006314091606125283,0.006314091606125283,1,1,1,1
sirt_treatment_8_1em6,sirt_treatment,8,1em6,100,0.00011703349036173982,0.00021033344821547173,0.00021033344821547173,1,1,1,1
sirt_treatment_8_1em8,sirt_treatment,8,1em8,100,4.458210022262321e-07,4.458210022262321e-07,4.458210022262321e-07,1,1,1,1
sirt_treatment_9_0,sirt_treatment,9,0,100,8.401612738850872e-14,8.401612738850872e-14,8.401612738850872e-14,1,1,1,1
sirt_treatment_9_1em2,sirt_treatment,9,1em2,100,0.12353438572703129,1.499203573541448,1.499203573541448,,,,
sirt_treatment_9_1em4,sirt_treatment,9,1em4,100,0.005578769177920578,0.03823562050626267,0.03823562050626267,10,1,10,1
sirt_treatment_9_1em6,sirt_treatment,9,1em6,100,1.0900405620295484e-05,0.0005528572478555316,1.0900405620295484e-05,1,1,1,1
sirt_treatment_9_1em8,sirt_treatment,9,1em8,100,3.493417360944662e-08,3.493417360944662e-08,3.493417360944662e-08,1,1,1,1
slow_fast_0_0,slow_fast,0,0,100,1.4432899320127035e-14,1.4432899320127035e-14,1.4432899320127035e-14,1,1,1,1
slow_fast_0_1em2,slow_fast,0,1em2,100,0.031640609339078696,0.05317671240736313,0.05317671240736313,,1,,1
slow_fast_0_1em4,slow_fast,0,1em4,100,0.0004688466095360555,0.0006388300618998394,0.0004688466095360555,1,1,1,1
slow_fast_0_1em6,slow_fast,0,1em6,100,1.2855506589665167e-06,1.2855506589665167e-06,1.2855506589665167e-06,1,1,1,1
slow_fast_0_1em8,slow_fast,0,1em8,100,2.7904402455369848e-08,2.7904402455369848e-08,2.7904402455369848e-08,1,1,1,1
slow_fast_1_0,slow_fast,1,0,100,3.4574565432876625e-12,3.4574565432876625e-12,3.4574565432876625e-12,1,1,1,1
slow_fast_1_1em2,slow_fast,1,1em2,100,0.023042601889935233,1.0770723421788801,0.19747369766651568,,10,,5
slow_fast_1_1em4,slow_fast,1,1em4,100,0.0008090247806314954,0.9779137135276676,0.0026178699683528928,2,2,1,1
slow_fast_1_1em6,slow_fast,1,1em6,100,1.4419932540810088e-06,1.4419932540810088e-06,1.4419932540810088e-06,1,1,1,1
slow_fast_1_1em8,slow_fast,1,1em8,100,2.9525596190183023e-08,2.9525596190183023e-08,2.9525596190183023e-08,1,1,1,1
slow_fast_2_0,slow_fast,2,0,100,3.560485239972877e-13,3.560485239972877e-13,3.560485239972877e-13,1,1,1,1
slow_fast_2_1em2,slow_fast,2,1em2,100,0.010822268191580997,0.03076836732255042,0.03076836732255042,,1,,1
slow_fast_2_1em4,slow_fast,2,1em4,100,0.00032318015105428644,0.001423333030310281,0.001423333030310281,1,1,1,1
slow_fast_2_1em6,slow_fast,2,1em6,100,5.549486598033226e-07,5.549486598033226e-07,5.549486598033226e-07,1,1,1,1
slow_fast_2_1em8,slow_fast,2,1em8,100,6.073137548412433e-09,6.073137548412433e-09,6.073137548412433e-09,1,1,1,1
slow_fast_3_0,slow_fast,3,0,100,2.5587310048535983e-12,2.5587310048535983e-12,2.5587310048535983e-12,1,1,1,1
slow_fast_3_1em2,slow_fast,3,1em2,100,0.1534334506839301,0.2917194862550676,0.2917194862550676,,,,
slow_fast_3_1em4,slow_fast,3,1em4,100,0.002917207656774723,0.004011201357903893,0.004011201357903893,1,1,1,1
slow_fast_3_1em6,slow_fast,3,1em6,100,2.9286560304653264e-05,8.798206190951952e-05,8.798206190951952e-05,1,1,1,1
slow_fast_3_1em8,slow_fast,3,1em8,100,4.510692325210286e-07,4.510692325210286e-07,4.510692325210286e-07,1,1,1,1
slow_fast_4_0,slow_fast,4,0,100,3.8691272408186705e-13,3.8691272408186705e-13,3.8691272408186705e-13,1,1,1,1
slow_fast_4_1em2,slow_fast,4,1em2,100,0.016747391981580706,1.933113594333303,0.016747391981580706,,2,,1
slow_fast_4_1em4,slow_fast,4,1em4,100,0.0005804351123764873,0.0029452862256836854,0.0029452862256836854,1,1,1,1
slow_fast_4_1em6,slow_fast,4,1em6,100,1.8882775767448123e-06,1.8882775767448123e-06,1.8882775767448123e-06,1,1,1,1
slow_fast_4_1em8,slow_fast,4,1em8,100,8.121283534556767e-08,8.121283534556767e-08,8.121283534556767e-08,1,1,1,1
slow_fast_5_0,slow_fast,5,0,100,8.661182882008234e-12,8.661182882008234e-12,8.661182882008234e-12,1,1,1,1
slow_fast_5_1em2,slow_fast,5,1em2,100,0.046936614835623613,0.5464840378729583,0.5464840378729583,,4,,4
