idx,src,interp,polished,sp,mp_times,mp_idx,g,a,b,Vm,R,rel,err
475,multipoint,s3_se,false,1,[1| 1124],8,0.7173810183411696,0.17410793409737904,2.7495201616110236,0.41989918028100337,0.32065981510969127,2.099797250970714,4.3040776895685365e-5
476,multipoint,s3_se,false,26,[26| 1124],9,0.2954204576907956,-5.899708030654788,16.671443183229375,0.4198924221817794,-1.0590618412412403,17.79531362258103,0.011252057438977333
477,multipoint,s3_se,false,26,[26| 1124],9,0.7355885420034742,0.3584438921934124,2.361249457943745,0.41990251632409764,0.3450816204904785,1.6620625230481907,2.50763679405772e-5
478,multipoint,s3_se,false,58,[58| 1124],10,0.31221805010227976,-5.439334039108272,15.519918956069048,0.41981128699033315,-0.9445705168133696,16.497090142129704,0.008291544838751089
479,multipoint,s3_se,false,58,[58| 1124],10,0.7563844608153383,0.5668979196221544,1.923485657995959,0.41993347057847036,0.3729121674900068,1.1685294904125805,1.4062344668101631e-5
480,multipoint,s3_se,false,453,[453| 1501],11,0.7756334218250281,0.7791029233000845,1.5242789589733206,0.4192180112015823,0.3935770985709043,0.7184655681773625,6.684726079332177e-6
481,multipoint,s3_se,false,453,[453| 1501],11,0.010586057632333137,-1.974776573360173,-0.7242611206841116,0.27457522533340717,-171.63010704131233,425.82699762701066,0.0008182330160907297
482,multipoint,s3_se,false,101,[101| 1124],12,0.7809550062799592,0.8105992931051907,1.41333829889391,0.42005304430522,0.40575820030594545,0.5933915432851297,3.3428056765813186e-5
483,multipoint,s3_se,false,101,[101| 1124],12,0.3460818768784153,-4.660567868613411,13.60655944774139,0.41939653012282085,-0.7544385483748215,14.33997682947169,0.0049258432344871225
484,multipoint,s3_se,false,156,[156| 1124],13,0.8127045885218945,1.1218210886158948,0.7642039024068129,0.4204036027927135,0.44782429767231596,0.3213440384168373,6.957700638585791e-5
485,multipoint,s3_se,false,156,[156| 1124],13,0.42357482625842596,-3.302855906513003,10.387799561737204,0.41816325224643125,-0.4213134895930278,10.711160723491773,0.002002977628618935
486,multipoint,s3_se,false,230,[230| 1124],14,1.0064063669152286,2.956221073752115,-3.020296113921962,0.4245497676896068,0.6628288306957332,4.405068899573802,0.00024123584919715662
487,multipoint,s3_se,false,230,[230| 1124],14,0.6574751476432964,-0.44668448792444143,4.066061898911002,0.41787226759355217,0.1982966586626329,3.584060765401355,0.00022475018510467997
488,multipoint,s3_se,false,619,[619| 1501],15,0.7701593242639211,0.7391044377345295,1.5189639275514544,0.4202321597937053,0.3895239552918589,0.7124734245224964,5.473331571578128e-6
489,multipoint,s3_se,false,619,[619| 1501],15,0.013526094869678833,-0.882298295594786,-1.2899889858684144,0.05785217199036798,-241.43223751378366,598.6045483014447,0.0019302360978048158
490,multipoint,s3_se,false,1,[1| 837],16,0.7351335516516427,0.2993705674467731,4.238737483892835,0.41989918028100337,0.34394124198040926,3.7787344801497573,6.966700560346315e-5
491,multipoint,s3_se,false,1,[1| 837],16,0.44869239994273,-9.110359542620415,88.11939926018398,0.41989918028100337,-0.2566594616074544,98.3454332132852,0.17322069322516817
492,multipoint,s3_se,false,26,[26| 837],17,0.7458797533371639,0.4380268719612937,3.1621402643643024,0.41990266214678096,0.35806987592566003,2.5649833871074437,3.9829256488566417e-5
493,multipoint,s3_se,false,26,[26| 837],17,0.45474402027419464,-8.415214169623638,81.55357152621525,0.41989067679355,-0.2383307882440354,90.94314715469588,0.11421341669377086
494,multipoint,s3_se,false,326,[326| 1124],18,-1.0547332803934644,-13.439918149568623,28.71484383232586,0.2995792479834389,2.9367510482433445,31.37299191919488,1.0e15
495,multipoint,s3_se,false,326,[326| 1124],18,0.767746230776267,0.6799198919998047,1.6866817847529012,0.4191118539969251,0.381795542708443,0.9015578182107116,5.5923771257251576e-6
496,multipoint,s3_se,false,58,[58| 837],19,0.46380600540326283,-7.5278476851177265,73.20482893797092,0.419803251602614,-0.2167458771759788,81.5308105275884,0.06627671666979242
497,multipoint,s3_se,false,58,[58| 837],19,0.7574380584193868,0.5835777644420982,2.038795772602785,0.41993365311393593,0.37419305555661786,1.2985296196198255,1.5930270279464318e-5
498,multipoint,s3_se,false,101,[101| 837],20,0.4787216917710448,-6.359502228323689,62.28541799877959,0.41941890754379446,-0.18780837627563227,69.22031341463314,0.0306783970435446
499,multipoint,s3_se,false,101,[101| 837],20,0.7691076522881405,0.727081149833262,0.9379448462313823,0.4200385811750112,0.39166161215652584,0.14360288594433213,6.205495663845241e-6
500,single_point,s3_rq,false,1,,,0.7040464322818352,-32.62223315175618,-68.33995958567809,0.41989918028100337,0.4390290431018328,78.04617766141837,0.003456671102000366
501,single_point,s3_rq,false,1,,,0.7040464322818352,-32.62223315175616,-68.33995958567806,0.41989918028100337,0.4390290431018326,78.04617766141833,0.003456671102000366
502,single_point,s3_rq,false,26,,,0.7156908735951366,-30.566259771330103,-58.13029232675857,0.42144602332264397,0.37630183558920627,66.53584253298598,0.0036118467129667444
503,single_point,s3_rq,false,26,,,0.7156908735951365,-30.56625977133013,-58.130292326758635,0.42144602332264397,0.3763018355892062,66.53584253298607,0.0036118467129667444
504,single_point,s3_rq,false,58,,,0.7268261305413969,-25.73300707391023,-40.58640653324325,0.42117001016413774,0.2994297233472515,46.75694084920321,0.003883162865571807
505,single_point,s3_rq,false,58,,,0.7268261305413968,-25.733007073910244,-40.58640653324335,0.4211700101641378,0.299429723347251,46.756940849203325,0.003883162865571798
506,single_point,s3_rq,false,101,,,0.7358600422411992,-17.542453773380608,-19.082048781988174,0.41857524170219745,0.23758202037639958,22.51302004733729,0.0038084601480318555
507,single_point,s3_rq,false,101,,,0.7358600422411989,-17.54245377338062,-19.082048781988206,0.41857524170219756,0.23758202037639908,22.513020047337324,0.0038084601480318486
508,single_point,s3_rq,false,156,,,0.7390325870960326,-9.283163378922916,-9.424399085351267,0.4156963849743304,0.23515279656711147,11.934232484008147,0.0021025920361209412
509,single_point,s3_rq,false,156,,,0.7390325870960326,-9.283163378922916,-9.424399085351268,0.4156963849743305,0.2351527965671115,11.934232484008147,0.002102592036120941
510,single_point,s3_rq,false,230,,,0.7330400424799626,-4.492358225300962,-26.136742309015407,0.417986991699419,0.3174821300750011,30.466451306669004,0.00051507564005414
511,single_point,s3_rq,false,230,,,0.7330400424799627,-4.492358225300957,-26.13674230901544,0.4179869916994192,0.31748213007500153,30.46645130666904,0.000515075640054139
512,single_point,s3_rq,false,326,,,0.8065313101742179,1.7860847118930716,3.288639303512699,0.42067884491382873,0.4443758909632429,2.7075978619083414,7.071534921106033e-5
513,single_point,s3_rq,false,326,,,0.6289734810035674,-9.93214515352289,-192.18650318431682,0.43131448184548016,0.5337793955861785,217.67024034308548,0.0004453306177462391
514,single_point,s3_rq,false,453,,,0.7905688763943721,1.288312544860274,2.6517904733299185,0.4198241691046692,0.41788488363769566,1.9896172190867174,3.564066905214166e-5
515,single_point,s3_rq,false,453,,,0.6077367247987504,1.9565195152406385,277.8122503699191,0.41088676509022676,0.030243136796770508,312.2043408905514,0.4261450908442483
516,single_point,s3_rq,false,619,,,0.7512531367936295,0.7273826730957104,1.0355824539293512,0.4334208816229815,0.3990809556320781,0.1675112220173069,0.00012594176036360194
517,single_point,s3_rq,false,619,,,0.7512531367936294,0.727382673095705,1.0355824539293588,0.4334208816229822,0.3990809556320779,0.1675112220173154,0.00012594176036361055
518,single_point,s3_rq,false,837,,,0.7719843947422406,0.7619590055369821,0.6713773947193912,0.4219574016916959,0.39992079660635105,0.24309200144375293,1.8089638352499115e-5
519,single_point,s3_rq,false,837,,,-0.1875488895853771,-3.214629670060875,15.634969585985539,-0.02665203877842235,20.58569761756326,49.95469707317638,0.0023908072827534483
520,single_point,s3_rq,false,1124,,,0.7512782176911531,0.5159089188435803,2.030441775861573,0.4239940504660241,0.368395809860628,1.2891113594831713,4.442944714326117e-5
521,single_point,s3_rq,false,1124,,,0.0044442980414567635,-0.287161484418042,-0.5107119294688339,-0.4125776837928972,-1428.9949378527447,3538.116182803823,0.004621621860255046
522,single_point,s3_rq,false,1501,,,0.9429116806778047,1.9997740796788315,1.6875502875581363,0.2820771497327371,0.4080133464196365,1.3554465013884942,0.0018094691422737485
523,single_point,s3_rq,false,1501,,,0.016391867491724697,1.4707518012000076,-2.5253037761949666,-4.722797148812972,-2202.509809227895,5452.756953534393,0.027182371046570963
524,multipoint,s3_rq,false,1,[1| 1501],1,0.6922929944484991,0.1696497409510795,1.4436235711004834,0.41989918028100337,0.2857222994549408,0.800176983567633,0.00017067128617271344
525,multipoint,s3_rq,false,1,[1| 1501],1,0.041239817995261385,-5.950494554282523,1.5350869493785226,0.41989918028100337,-15.485856444895091,39.33132783389874,0.022470310524661013
526,multipoint,s3_rq,false,26,[26| 1501],2,0.7153539035669743,0.33840456018520704,1.4658806476337052,0.41990221422661067,0.31845172023345875,0.652627562157503,0.00011822550459339609
527,multipoint,s3_rq,false,26,[26| 1501],2,0.043557751339447975,-5.78510794394966,1.4585268134050606,0.41988895463984177,-14.621008359362383,37.190614750896984,0.019285253662061307
528,multipoint,s3_rq,false,58,[58| 1501],3,0.7432912116956325,0.5427210666000077,1.4929093200101868,0.41993081653981396,0.3566640191349742,0.6830995716011126,5.405257819978325e-5
529,multipoint,s3_rq,false,58,[58| 1501],3,0.0482281622908477,-5.5289775571382505,1.3452013227423303,0.4197612569746281,-13.200355551659584,33.674147405097976,0.015247425281462675
530,multipoint,s3_rq,false,101,[101| 1501],4,0.7829375293781041,0.8324667574778459,1.5313741607993392,0.420055375934977,0.4080720530212473,0.7264646683194353,3.869528347423075e-5
531,multipoint,s3_rq,false,101,[101| 1501],4,0.061386461780520055,-5.08444503946877,1.173021811944548,0.41904952360826386,-10.37413837214236,26.678560327085048,0.010261828412765243
532,multipoint,s3_rq,false,156,[156| 1501],5,0.9637667647957537,2.151785310901173,1.7079979341090978,0.4212154015025967,0.5952667859538426,1.5344938879872476,0.00040133506737673966
533,multipoint,s3_rq,false,156,[156| 1501],5,0.15907178799729213,-3.8661265434566046,1.0000099387111943,0.416752881943885,-3.422415873912789,9.47132642057621,0.004161439555774522
534,multipoint,s3_rq,false,230,[230| 1501],6,-0.02987806572622843,-4.458074003177915,0.3978453532777259,0.4039990303635844,31.10547007949395,75.99373782052957,0.005032072085058658
535,multipoint,s3_rq,false,230,[230| 1501],6,0.7391211526904078,0.5122317701432031,1.488870650417222,0.41943914272208377,0.3460725717399928,0.6785463928040834,7.924630384605942e-5
536,multipoint,s3_rq,false,326,[326| 1501],7,0.7720292513086063,0.7527682004995011,1.5207792738746817,0.41932156109293495,0.3894512517892597,0.714520038190171,4.823859773937524e-6
537,multipoint,s3_rq,false,326,[326| 1501],7,0.0027806054106553433,-3.206909315752293,-0.10798961769055979,0.3699653464668309,-417.142014512204,1033.529738891594,0.0015386735816505356
538,multipoint,s3_rq,false,1,[1| 1124],8,0.2857774942181412,-6.194726416653747,17.416477052005657,0.41989918028100337,-1.1353773496574122,18.63526161443704,0.013655542146088264
539,multipoint,s3_rq,false,1,[1| 1124],8,0.717381018341201,0.17410793409762634,2.7495201616107052,0.41989918028100337,0.320659815109735,2.0997972509703553,4.304077689563609e-5
540,multipoint,s3_rq,false,26,[26| 1124],9,0.2954204576907864,-5.899708030655288,16.671443183231307,0.41989242218177936,-1.059061841241312,17.79531362258321,0.011252057438980946
541,multipoint,s3_rq,false,26,[26| 1124],9,0.7355885420035397,0.3584438921939977,2.361249457942692,0.4199025163240976,0.34508162049056307,1.6620625230470034,2.507636794051066e-5
542,multipoint,s3_rq,false,58,[58| 1124],10,0.31221805010227693,-5.439334039108537,15.519918956070365,0.41981128699033315,-0.9445705168133838,16.49709014213119,0.008291544838752505
543,multipoint,s3_rq,false,58,[58| 1124],10,0.7563844608153781,0.5668979196224784,1.9234856579954471,0.4199334705784704,0.3729121674900586,1.1685294904120036,1.4062344668124762e-5
544,multipoint,s3_rq,false,453,[453| 1501],11,0.010586057632326607,-1.9747765733603067,-0.7242611206836449,0.2745752253334141,-171.6301070414146,425.8269976272638,0.0008182330160907132
545,multipoint,s3_rq,false,453,[453| 1501],11,0.775633421825,0.7791029232997609,1.5242789589742336,0.4192180112015833,0.3935770985708651,0.7184655681783919,6.684726079313131e-6
546,multipoint,s3_rq,false,101,[101| 1124],12,0.7809550062799848,0.810599293105372,1.41333829889368,0.42005304430522067,0.405758200305981,0.5933915432848703,3.342805676587212e-5
547,multipoint,s3_rq,false,101,[101| 1124],12,0.34608187687841513,-4.660567868613581,13.606559447742375,0.4193965301228214,-0.7544385483748123,14.339976829472802,0.004925843234487538
548,multipoint,s3_rq,false,156,[156| 1124],13,0.8127045885224532,1.12182108862127,0.7642039023957431,0.4204036027927206,0.44782429767303517,0.32134403842316855,6.957700638649627e-5
549,multipoint,s3_rq,false,156,[156| 1124],13,0.4235748262582002,-3.3028559065165473,10.387799561745863,0.41816325224643364,-0.42131348959387604,10.711160723501536,0.002002977628623613
550,multipoint,s3_rq,false,230,[230| 1124],14,1.0064063669150283,2.956221073750194,-3.020296113918053,0.4245497676896015,0.6628288306955428,4.405068899569394,0.00024123584919703397
551,multipoint,s3_rq,false,230,[230| 1124],14,0.6574751476434237,-0.4466844879231717,4.0660618989085355,0.41787226759355306,0.1982966586628683,3.5840607653985743,0.00022475018510432804
552,multipoint,s3_rq,false,619,[619| 1501],15,0.013526094869673206,-0.8822982955946467,-1.2899889858679485,0.05785217199029653,-241.4322375139199,598.6045483017818,0.0019302360978052141
553,multipoint,s3_rq,false,619,[619| 1501],15,0.7701593242639563,0.739104437734671,1.5189639275524218,0.42023215979369294,0.3895239552918644,0.7124734245235872,5.473331571484626e-6
554,multipoint,s3_rq,false,1,[1| 837],16,0.735133551651664,0.29937056744703483,4.238737483892099,0.41989918028100337,0.34394124198043796,3.778734480148928,6.9667005603452e-5
555,multipoint,s3_rq,false,1,[1| 837],16,0.44869239994272797,-9.110359542621005,88.1193992601913,0.41989918028100337,-0.25665946160745867,98.34543321329346,0.17322069322523287
556,multipoint,s3_rq,false,26,[26| 837],17,0.745879753337204,0.4380268719617891,3.162140264361766,0.419902662146781,0.35806987592571066,2.564983387104584,3.982925648850147e-5
557,multipoint,s3_rq,false,26,[26| 837],17,0.4547440202741902,-8.415214169624416,81.5535715262244,0.41989067679354997,-0.23833078824404974,90.9431471547062,0.11421341669383102
558,multipoint,s3_rq,false,326,[326| 1124],18,0.76774623077628,0.6799198919998619,1.6866817847529356,0.41911185399692474,0.38179554270845684,0.9015578182107504,5.592377125716566e-6
559,multipoint,s3_rq,false,326,[326| 1124],18,-1.0547332803935812,-13.439918149569612,28.71484383232904,0.29957924798342883,2.936751048243234,31.372991919198466,1.0e15
560,multipoint,s3_rq,false,58,[58| 837],19,0.46380600540326083,-7.527847685118191,73.20482893797674,0.4198032516026139,-0.21674587717598248,81.53081052759498,0.06627671666981334
561,multipoint,s3_rq,false,58,[58| 837],19,0.7574380584194115,0.5835777644423921,2.0387957726018153,0.4199336531139359,0.3741930555566505,1.298529619618732,1.5930270279449715e-5
562,multipoint,s3_rq,false,101,[101| 837],20,0.47872169177104335,-6.35950222832401,62.28541799878419,0.41941890754379496,-0.18780837627563007,69.22031341463831,0.03067839704355197
563,multipoint,s3_rq,false,101,[101| 837],20,0.7691076522881569,0.727081149833452,0.9379448462312144,0.42003858117501175,0.3916616121565506,0.1436028859441084,6.205495663826428e-6
564,single_point,s3_se_plus_rq,false,1,,,0.7040464322817532,-32.62223315174179,-68.33995958564023,0.4198991802810035,0.4390290431017248,78.04617766137568,0.0034566711020005674
565,single_point,s3_se_plus_rq,false,1,,,0.7040464322817532,-32.622233151741774,-68.33995958564022,0.4198991802810035,0.43902904310172475,78.04617766137567,0.003456671102000566
566,single_point,s3_se_plus_rq,false,26,,,0.7156908735916453,-30.56625976957569,-58.13029232247781,0.42144602332258385,0.37630183558239677,66.53584252815988,0.0036118467129608025
567,single_point,s3_se_plus_rq,false,26,,,0.7156908735916454,-30.566259769575687,-58.13029232247775,0.42144602332258385,0.37630183558239716,66.5358425281598,0.003611846712960807
568,single_point,s3_se_plus_rq,false,58,,,0.7268261305415264,-25.733007073993868,-40.58640653342166,0.4211700101641407,0.2994297233473287,46.75694084940435,0.0038831628655738126
569,single_point,s3_se_plus_rq,false,58,,,0.7268261305415266,-25.733007073993846,-40.58640653342157,0.42117001016414074,0.2994297233473295,46.756940849404245,0.003883162865573817
570,single_point,s3_se_plus_rq,false,101,,,0.7358600422412004,-17.542453773399174,-19.082048782018358,0.4185752417021961,0.23758202037629397,22.513020047371317,0.0038084601480339207
571,single_point,s3_se_plus_rq,false,101,,,0.7358600422412003,-17.54245377339919,-19.082048782018386,0.4185752417021962,0.23758202037629386,22.51302004737135,0.00380846014803392
572,single_point,s3_se_plus_rq,false,156,,,0.7390325870910771,-9.28316339481352,-9.424399098121679,0.41569638496694183,0.235152796356545,11.934232502724996,0.0021025920395770664
573,single_point,s3_se_plus_rq,false,156,,,0.7390325870910771,-9.283163394813526,-9.424399098121699,0.41569638496694183,0.23515279635654487,11.934232502725001,0.0021025920395770677
574,single_point,s3_se_plus_rq,false,230,,,0.7330400424798933,-4.492358225301049,-26.13674230901241,0.41798699169941617,0.3174821300748605,30.466451306665626,0.0005150756400541296
575,single_point,s3_se_plus_rq,false,230,,,0.7330400424798933,-4.492358225301058,-26.136742309012405,0.4179869916994162,0.31748213007485965,30.46645130666562,0.0005150756400541286
576,single_point,s3_se_plus_rq,false,326,,,0.6289734810035842,-9.93214515351753,-192.1865031841201,0.43131448184543864,0.5337793955848515,217.6702403428637,0.0004453306177462337
577,single_point,s3_se_plus_rq,false,326,,,0.806531310173997,1.7860847118812506,3.2886393034671304,0.42067884491382557,0.44437589096296204,2.707597861856968,7.071534920990171e-5
578,single_point,s3_se_plus_rq,false,453,,,0.7905688763943886,1.288312544856403,2.6517904732971975,0.41982416910467457,0.4178848836377791,1.989617219049828,3.56406690515782e-5
579,single_point,s3_se_plus_rq,false,453,,,0.6077367247987521,1.9565195152518342,277.81225037050496,0.41088676509022637,0.030243136796784417,312.20434089121187,0.42614509085374463
580,single_point,s3_se_plus_rq,false,619,,,0.7512531367939409,0.7273826731001743,1.035582453933205,0.43342088162291525,0.3990809556323654,0.16751122202165164,0.00012594176036298405
581,single_point,s3_se_plus_rq,false,619,,,0.7512531367939407,0.7273826731001751,1.0355824539331864,0.43342088162291587,0.3990809556323661,0.16751122202163063,0.00012594176036299
582,single_point,s3_se_plus_rq,false,837,,,-0.18754888958533775,-3.214629670060485,15.634969585982661,-0.026652038778417625,20.58569761756729,49.95469707318636,0.0023908072827534318
583,single_point,s3_se_plus_rq,false,837,,,0.7719843947422672,0.7619590055373119,0.671377394716791,0.42195740169169765,0.3999207966064044,0.2430920014466843,1.8089638352505535e-5
584,single_point,s3_se_plus_rq,false,1124,,,0.75127821769121,0.5159089188442239,2.030441775860001,0.4239940504660004,0.3683958098606862,1.289111359481399,4.442944714299369e-5
585,single_point,s3_se_plus_rq,false,1124,,,0.004444298041471406,-0.2871614844174751,-0.5107119294705533,-0.41257768379308163,-1428.9949378483354,3538.116182792909,0.004621621860256068
586,single_point,s3_se_plus_rq,false,1501,,,0.9429116806778227,1.9997740796790149,1.6875502875576047,0.2820771497327243,0.4080133464196468,1.3554465013887103,0.0018094691422739764
587,single_point,s3_se_plus_rq,false,1501,,,0.016391867491727472,1.4707518012000482,-2.525303776195395,-4.722797148813111,-2202.50980922755,5452.756953533539,0.027182371046571504
588,multipoint,s3_se_plus_rq,false,1,[1| 1501],1,0.6922929944484758,0.16964974095095112,1.4436235711000502,0.4198991802810035,0.28572229945490685,0.8001769835677843,0.000170671286172786
589,multipoint,s3_se_plus_rq,false,1,[1| 1501],1,0.04123981799526338,-5.950494554282498,1.5350869493785628,0.4198991802810035,-15.485856444894281,39.33132783389674,0.022470310524659975
590,multipoint,s3_se_plus_rq,false,26,[26| 1501],2,0.7153539035668288,0.33840456018418424,1.4658806476331414,0.4199022142266108,0.31845172023325613,0.6526275621568675,0.00011822550459374845
591,multipoint,s3_se_plus_rq,false,26,[26| 1501],2,0.043557751339453735,-5.785107943949385,1.4585268134049763,0.4198889546398419,-14.621008359360369,37.190614750892,0.019285253662056037
592,multipoint,s3_se_plus_rq,false,58,[58| 1501],3,0.743291211695648,0.5427210666001651,1.4929093200097625,0.41993081653981407,0.35666401913499757,0.6830995716006342,5.4052578199765326e-5
593,multipoint,s3_se_plus_rq,false,58,[58| 1501],3,0.04822816229084761,-5.528977557138315,1.34520132274238,0.41976125697462796,-13.200355551659547,33.674147405097884,0.015247425281463202
594,multipoint,s3_se_plus_rq,false,101,[101| 1501],4,0.7829375293780952,0.8324667574778252,1.5313741607988702,0.4200553759349769,0.4080720530212376,0.7264646683189067,3.869528347418856e-5
595,multipoint,s3_se_plus_rq,false,101,[101| 1501],4,0.06138646178051926,-5.084445039468804,1.1730218119445492,0.4190495236082639,-10.374138372142506,26.678560327085407,0.01026182841276538
596,multipoint,s3_se_plus_rq,false,156,[156| 1501],5,0.9637667647885074,2.151785310848413,1.7079979341014293,0.4212154015025455,0.5952667859477077,1.5344938879251038,0.00040133506736416867
597,multipoint,s3_se_plus_rq,false,156,[156| 1501],5,0.1590717879983227,-3.8661265434475416,1.0000099387112846,0.41675288194387844,-3.4224158738825943,9.47132642050147,0.004161439555751136
598,multipoint,s3_se_plus_rq,false,230,[230| 1501],6,-0.029878065726227566,-4.458074003177944,0.39784535327769965,0.40399903036358514,31.10547007949464,75.99373782053128,0.005032072085058709
599,multipoint,s3_se_plus_rq,false,230,[230| 1501],6,0.7391211526904022,0.5122317701432041,1.4888706504167804,0.41943914272208416,0.3460725717399893,0.6785463928035855,7.924630384608148e-5
600,multipoint,s3_se_plus_rq,false,326,[326| 1501],7,0.0027806054106580135,-3.2069093157523136,-0.10798961769066115,0.36996534646683266,-417.1420145117965,1033.5297388905853,0.0015386735816505575
601,multipoint,s3_se_plus_rq,false,326,[326| 1501],7,0.7720292513085979,0.7527682004994835,1.5207792738742194,0.41932156109293556,0.3894512517892554,0.7145200381896498,4.823859773947555e-6
602,multipoint,s3_se_plus_rq,false,1,[1| 1124],8,0.28577749421813814,-6.194726416653577,17.416477052004545,0.4198991802810035,-1.1353773496574382,18.635261614435787,0.013655542146087088
603,multipoint,s3_se_plus_rq,false,1,[1| 1124],8,0.7173810183411821,0.17410793409751044,2.7495201616107066,0.4198991802810035,0.3206598151097095,2.0997972509703566,4.304077689567303e-5
604,multipoint,s3_se_plus_rq,false,26,[26| 1124],9,0.2954204576908064,-5.899708030654449,16.67144318322854,0.4198924221817795,-1.0590618412411672,17.79531362258009,0.011252057438975038
605,multipoint,s3_se_plus_rq,false,26,[26| 1124],9,0.7355885420034369,0.3584438921930384,2.3612494579444774,0.41990251632409775,0.345081620490426,1.6620625230490162,2.5076367940616392e-5
606,multipoint,s3_se_plus_rq,false,58,[58| 1124],10,0.3122180501022651,-5.439334039108625,15.51991895606993,0.41981128699033327,-0.9445705168134597,16.4970901421307,0.008291544838753108
607,multipoint,s3_se_plus_rq,false,58,[58| 1124],10,0.7563844608153866,0.566897919622638,1.9234856579948942,0.4199334705784705,0.372912167490073,1.16852949041138,1.4062344668111624e-5
608,multipoint,s3_se_plus_rq,false,453,[453| 1501],11,0.010586057632330009,-1.9747765733601614,-0.7242611206839104,0.2745752253333993,-171.63010704136832,425.8269976271493,0.0008182330160907521
609,multipoint,s3_se_plus_rq,false,453,[453| 1501],11,0.7756334218250369,0.779102923300076,1.5242789589738126,0.4192180112015799,0.393577098570904,0.7184655681779172,6.684726079357108e-6
610,multipoint,s3_se_plus_rq,false,101,[101| 1124],12,0.3460818768784077,-4.66056786861355,13.606559447741711,0.4193965301228214,-0.7544385483748557,14.339976829472052,0.004925843234487586
611,multipoint,s3_se_plus_rq,false,101,[101| 1124],12,0.7809550062799795,0.8105992931053922,1.4133382988934358,0.42005304430522067,0.4057582003059752,0.593391543284595,3.342805676584143e-5
612,multipoint,s3_se_plus_rq,false,156,[156| 1124],13,0.42357482625876414,-3.302855906507863,10.387799561725297,0.4181632522464251,-0.42131348959180404,10.711160723478349,0.002002977628612326
613,multipoint,s3_se_plus_rq,false,156,[156| 1124],13,0.8127045885211323,1.1218210886084714,0.7642039024222119,0.420403602792701,0.44782429767130333,0.32134403840809356,6.957700638491915e-5
614,multipoint,s3_se_plus_rq,false,230,[230| 1124],14,0.6574751476434175,-0.44668448792315235,4.0660618989082025,0.41787226759355345,0.19829665866286164,3.584060765398199,0.00022475018510436225
615,multipoint,s3_se_plus_rq,false,230,[230| 1124],14,1.0064063669150376,2.9562210737503443,-3.0202961139184055,0.42454976768960206,0.6628288306955549,4.405068899569792,0.00024123584919702803
616,multipoint,s3_se_plus_rq,false,619,[619| 1501],15,0.013526094869676169,-0.8822982955945666,-1.289988985868249,0.05785217199028846,-241.4322375138716,598.6045483016624,0.0019302360978052555
617,multipoint,s3_se_plus_rq,false,619,[619| 1501],15,0.7701593242639698,0.7391044377348123,1.5189639275519826,0.42023215979369277,0.3895239552918824,0.712473424523092,5.473331571485189e-6
618,multipoint,s3_se_plus_rq,false,1,[1| 837],16,0.44869239994272925,-9.110359542620591,88.11939926018744,0.4198991802810035,-0.2566594616074543,98.3454332132891,0.1732206932251977
619,multipoint,s3_se_plus_rq,false,1,[1| 837],16,0.7351335516516561,0.29937056744694157,4.2387374838927485,0.4198991802810035,0.34394124198042797,3.77873448014966,6.966700560346844e-5
620,multipoint,s3_se_plus_rq,false,26,[26| 837],17,0.4547440202742019,-8.415214169622937,81.55357152621052,0.41989067679355013,-0.2383307882440178,90.94314715469055,0.11421341669373442
621,multipoint,s3_se_plus_rq,false,26,[26| 837],17,0.7458797533371502,0.43802687196111356,3.162140264366914,0.41990266214678107,0.3580698759256383,2.564983387110388,3.982925648862398e-5
622,multipoint,s3_se_plus_rq,false,326,[326| 1124],18,0.7677462307762695,0.67991989199983,1.686681784752794,0.4191118539969253,0.38179554270844807,0.9015578182105907,5.592377125721615e-6
623,multipoint,s3_se_plus_rq,false,326,[326| 1124],18,-1.0547332803934595,-13.439918149568545,28.71484383232573,0.29957924798344004,2.9367510482433463,31.372991919194735,1.0e15
624,multipoint,s3_se_plus_rq,false,58,[58| 837],19,0.7574380584194191,0.5835777644424963,2.0387957726009307,0.41993365311393605,0.37419305555666377,1.2985296196177347,1.5930270279442414e-5
625,multipoint,s3_se_plus_rq,false,58,[58| 837],19,0.46380600540325784,-7.5278476851182505,73.20482893797754,0.41980325160261406,-0.21674587717598665,81.53081052759588,0.06627671666981885
626,multipoint,s3_se_plus_rq,false,101,[101| 837],20,0.7691076522881581,0.7270811498334735,0.9379448462309662,0.4200385811750118,0.3916616121565528,0.14360288594408302,6.205495663829509e-6
627,multipoint,s3_se_plus_rq,false,101,[101| 837],20,0.47872169177104257,-6.359502228323918,62.285417998783196,0.4194189075437949,-0.1878083762756319,69.2203134146372,0.030678397043551093
628,single_point,s3_se_times_rq,false,1,,,0.7040464322818062,-32.622233151733354,-68.33995958562046,0.4198991802810034,0.43902904310171553,78.0461776613534,0.003456671102000199
629,single_point,s3_se_times_rq,false,1,,,0.7040464322818063,-32.62223315173336,-68.33995958562056,0.4198991802810034,0.4390290431017155,78.04617766135351,0.003456671102000192
630,single_point,s3_se_times_rq,false,26,,,0.7156908735721113,-30.566259763189496,-58.13029230644817,0.42144602332244346,0.3763018355529862,66.53584251008813,0.0036118467129911086
631,single_point,s3_se_times_rq,false,26,,,0.7156908735721111,-30.566259763189496,-58.13029230644819,0.4214460233224435,0.376301835552986,66.53584251008814,0.003611846712991103
632,single_point,s3_se_times_rq,false,58,,,0.7268261305414278,-25.733007073993218,-40.58640653342077,0.42117001016414135,0.29942972334720336,46.75694084940335,0.0038831628655739306
