func,n,noise,interp,order,eval_type,nrmse,n_support
exp(-x²),1501,0.01,s3_se,7,interior,1.943492293532574e11,13
exp(-x²),1501,0.01,agp_robust,0,on_data,0.00218532819561713,-1
exp(-x²),1501,0.01,aaad,0,on_data,0.5588599976863189,4
exp(-x²),1501,0.01,s2_aaa_mle,0,on_data,0.03613262559634789,4
exp(-x²),1501,0.01,s3_se,0,on_data,0.0037377509791355966,13
exp(-x²),1501,0.01,agp_robust,2,on_data,0.041696826996650914,-1
exp(-x²),1501,0.01,aaad,2,on_data,3.0980609367406213,4
exp(-x²),1501,0.01,s2_aaa_mle,2,on_data,0.31819387381330055,4
exp(-x²),1501,0.01,s3_se,2,on_data,0.5476366273685076,13
exp(-x²),1501,0.01,agp_robust,4,on_data,0.10299968996938438,-1
exp(-x²),1501,0.01,aaad,4,on_data,2962.792792835611,4
exp(-x²),1501,0.01,s2_aaa_mle,4,on_data,89.54125916376462,4
exp(-x²),1501,0.01,s3_se,4,on_data,228.44676166339167,13
exp(-x²),1501,0.01,agp_robust,6,on_data,0.22334618245672194,-1
exp(-x²),1501,0.01,aaad,6,on_data,4.67319478013055e6,4
exp(-x²),1501,0.01,s2_aaa_mle,6,on_data,223221.91983947094,4
exp(-x²),1501,0.01,s3_se,6,on_data,475719.072072224,13
LV_y1,101,0.0,agp_robust,0,interior,3.4705408846185606e-5,-1
LV_y1,101,0.0,aaad,0,interior,5.409202210562272e-7,46
LV_y1,101,0.0,s2_aaa_mle,0,interior,5.408957697548822e-7,41
LV_y1,101,0.0,s3_se,0,interior,0.000850366961759546,56
LV_y1,101,0.0,agp_robust,1,interior,0.0017471607800662822,-1
LV_y1,101,0.0,aaad,1,interior,0.0016083362405962848,46
LV_y1,101,0.0,s2_aaa_mle,1,interior,0.0016083358765546481,41
LV_y1,101,0.0,s3_se,1,interior,7.740365446928899,56
LV_y1,101,0.0,agp_robust,2,interior,Inf,-1
LV_y1,101,0.0,aaad,2,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,2,interior,Inf,41
LV_y1,101,0.0,s3_se,2,interior,Inf,56
LV_y1,101,0.0,agp_robust,3,interior,Inf,-1
LV_y1,101,0.0,aaad,3,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,3,interior,Inf,41
LV_y1,101,0.0,s3_se,3,interior,Inf,56
LV_y1,101,0.0,agp_robust,4,interior,Inf,-1
LV_y1,101,0.0,aaad,4,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,4,interior,Inf,41
LV_y1,101,0.0,s3_se,4,interior,Inf,56
LV_y1,101,0.0,agp_robust,5,interior,Inf,-1
LV_y1,101,0.0,aaad,5,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,5,interior,Inf,41
LV_y1,101,0.0,s3_se,5,interior,Inf,56
LV_y1,101,0.0001,agp_robust,0,interior,0.00012432814317988743,-1
LV_y1,101,0.0001,aaad,0,interior,0.00012328032751448846,51
LV_y1,101,0.0001,s2_aaa_mle,0,interior,0.00012328032751499616,51
LV_y1,101,0.0001,s3_se,0,interior,0.00015100345287019065,55
LV_y1,101,0.0001,agp_robust,1,interior,0.0023464849568782557,-1
LV_y1,101,0.0001,aaad,1,interior,0.0020693563639533445,51
LV_y1,101,0.0001,s2_aaa_mle,1,interior,0.0020693563639590986,51
LV_y1,101,0.0001,s3_se,1,interior,0.001634026230916161,55
LV_y1,101,0.0001,agp_robust,2,interior,Inf,-1
LV_y1,101,0.0001,aaad,2,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,2,interior,Inf,51
LV_y1,101,0.0001,s3_se,2,interior,Inf,55
LV_y1,101,0.0001,agp_robust,3,interior,Inf,-1
LV_y1,101,0.0001,aaad,3,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,3,interior,Inf,51
LV_y1,101,0.0001,s3_se,3,interior,Inf,55
LV_y1,101,0.0001,agp_robust,4,interior,Inf,-1
LV_y1,101,0.0001,aaad,4,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,4,interior,Inf,51
LV_y1,101,0.0001,s3_se,4,interior,Inf,55
LV_y1,101,0.0001,agp_robust,5,interior,Inf,-1
LV_y1,101,0.0001,aaad,5,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,5,interior,Inf,51
LV_y1,101,0.0001,s3_se,5,interior,Inf,55
LV_y1,501,0.0,agp_robust,0,interior,1.603664080535796e-5,-1
LV_y1,501,0.0,aaad,0,interior,5.297253129195652e-7,139
LV_y1,501,0.0,s2_aaa_mle,0,interior,5.297266265710705e-7,42
LV_y1,501,0.0,s3_se,0,interior,9.010872075519544e-7,179
LV_y1,501,0.0,agp_robust,1,interior,0.0004493693673322351,-1
LV_y1,501,0.0,aaad,1,interior,0.0005211927324269916,139
LV_y1,501,0.0,s2_aaa_mle,1,interior,0.000521192727382901,42
LV_y1,501,0.0,s3_se,1,interior,0.000522268796711674,179
LV_y1,501,0.0,agp_robust,2,interior,Inf,-1
LV_y1,501,0.0,aaad,2,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,2,interior,Inf,42
LV_y1,501,0.0,s3_se,2,interior,Inf,179
LV_y1,501,0.0,agp_robust,3,interior,Inf,-1
LV_y1,501,0.0,aaad,3,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,3,interior,Inf,42
LV_y1,501,0.0,s3_se,3,interior,Inf,179
LV_y1,501,0.0,agp_robust,4,interior,Inf,-1
LV_y1,501,0.0,aaad,4,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,4,interior,Inf,42
LV_y1,501,0.0,s3_se,4,interior,Inf,179
LV_y1,501,0.0,agp_robust,5,interior,Inf,-1
LV_y1,501,0.0,aaad,5,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,5,interior,Inf,42
LV_y1,501,0.0,s3_se,5,interior,Inf,179
LV_y1,501,0.0001,agp_robust,0,interior,3.1306722673940704e-5,-1
LV_y1,501,0.0001,aaad,0,interior,0.00014728816344717672,140
LV_y1,501,0.0001,s2_aaa_mle,0,interior,0.00012878499495097857,200
LV_y1,501,0.0001,s3_se,0,interior,0.00010637985009965214,189
LV_y1,501,0.0001,agp_robust,1,interior,0.0005691049739985068,-1
LV_y1,501,0.0001,aaad,1,interior,0.005855548240545735,140
LV_y1,501,0.0001,s2_aaa_mle,1,interior,0.00542393169914967,200
LV_y1,501,0.0001,s3_se,1,interior,0.002459232411658936,189
LV_y1,501,0.0001,agp_robust,2,interior,Inf,-1
LV_y1,501,0.0001,aaad,2,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,2,interior,Inf,200
LV_y1,501,0.0001,s3_se,2,interior,Inf,189
LV_y1,501,0.0001,agp_robust,3,interior,Inf,-1
LV_y1,501,0.0001,aaad,3,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,3,interior,Inf,200
LV_y1,501,0.0001,s3_se,3,interior,Inf,189
LV_y1,501,0.0001,agp_robust,4,interior,Inf,-1
LV_y1,501,0.0001,aaad,4,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,4,interior,Inf,200
LV_y1,501,0.0001,s3_se,4,interior,Inf,189
LV_y1,501,0.0001,agp_robust,5,interior,Inf,-1
LV_y1,501,0.0001,aaad,5,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,5,interior,Inf,200
LV_y1,501,0.0001,s3_se,5,interior,Inf,189
