func,n,noise,strategy,order,nrmse,n_support
sin2pix,101,0.01,adapt_k0.01,7,1.2495632095019598,6
sin2pix,101,0.01,adapt_k0.1,0,0.003737548718648505,6
sin2pix,101,0.01,adapt_k0.1,1,0.008728789891394044,6
sin2pix,101,0.01,adapt_k0.1,2,0.017562459627441466,6
sin2pix,101,0.01,adapt_k0.1,3,0.031805313868341636,6
sin2pix,101,0.01,adapt_k0.1,4,0.09620584919942252,6
sin2pix,101,0.01,adapt_k0.1,5,0.39074504364744955,6
sin2pix,101,0.01,adapt_k0.1,6,0.84420885051611,6
sin2pix,101,0.01,adapt_k0.1,7,1.2495632095019598,6
sin2pix,101,0.01,adapt_k1.0,0,0.0038597577125065057,5
sin2pix,101,0.01,adapt_k1.0,1,0.00991575454999041,5
sin2pix,101,0.01,adapt_k1.0,2,0.022687528536457485,5
sin2pix,101,0.01,adapt_k1.0,3,0.10851251749746157,5
sin2pix,101,0.01,adapt_k1.0,4,0.28470085740683754,5
sin2pix,101,0.01,adapt_k1.0,5,0.445727166457299,5
sin2pix,101,0.01,adapt_k1.0,6,1.0264295792337657,5
sin2pix,101,0.01,adapt_k1.0,7,2.475229306708892,5
sin2pix,101,0.01,adapt_k10,0,0.008535645275599111,4
sin2pix,101,0.01,adapt_k10,1,0.026321318398519842,4
sin2pix,101,0.01,adapt_k10,2,0.1121062736253099,4
sin2pix,101,0.01,adapt_k10,3,0.3611426724787632,4
sin2pix,101,0.01,adapt_k10,4,0.5613468520688648,4
sin2pix,101,0.01,adapt_k10,5,0.9548364964426757,4
sin2pix,101,0.01,adapt_k10,6,1.9196137732032605,4
sin2pix,101,0.01,adapt_k10,7,4.192076485755284,4
sin2pix,101,0.01,adapt_k100,0,0.008535645275599111,4
sin2pix,101,0.01,adapt_k100,1,0.026321318398519842,4
sin2pix,101,0.01,adapt_k100,2,0.1121062736253099,4
sin2pix,101,0.01,adapt_k100,3,0.3611426724787632,4
sin2pix,101,0.01,adapt_k100,4,0.5613468520688648,4
sin2pix,101,0.01,adapt_k100,5,0.9548364964426757,4
sin2pix,101,0.01,adapt_k100,6,1.9196137732032605,4
sin2pix,101,0.01,adapt_k100,7,4.192076485755284,4
sin2pix,101,0.01,mmax10,0,0.0071956379481528795,10
sin2pix,101,0.01,mmax10,1,0.03330614219952988,10
sin2pix,101,0.01,mmax10,2,1.9605950958651983,10
sin2pix,101,0.01,mmax10,3,87.76610157737416,10
sin2pix,101,0.01,mmax10,4,1212.7914866896076,10
sin2pix,101,0.01,mmax10,5,301152.7379207055,10
sin2pix,101,0.01,mmax10,6,1.7556113231636267e7,10
sin2pix,101,0.01,mmax10,7,1.2315476637946177e9,10
sin2pix,101,0.01,mmax15,0,0.006544720739045508,11
sin2pix,101,0.01,mmax15,1,0.028847688874060938,11
sin2pix,101,0.01,mmax15,2,0.6213813376793015,11
sin2pix,101,0.01,mmax15,3,29.97109749122297,11
sin2pix,101,0.01,mmax15,4,651.8033709637564,11
sin2pix,101,0.01,mmax15,5,8965.697926883555,11
sin2pix,101,0.01,mmax15,6,2.0919551521789616e6,11
sin2pix,101,0.01,mmax15,7,1.414349480605587e8,11
sin2pix,101,0.01,mmax20,0,0.006153772034145102,11
sin2pix,101,0.01,mmax20,1,0.09035100701875932,11
sin2pix,101,0.01,mmax20,2,0.7442256477264102,11
sin2pix,101,0.01,mmax20,3,52.669527946346385,11
sin2pix,101,0.01,mmax20,4,4014.247892618941,11
sin2pix,101,0.01,mmax20,5,129730.6520819785,11
sin2pix,101,0.01,mmax20,6,8.1845534834672455e6,11
sin2pix,101,0.01,mmax20,7,1.6446252627802496e9,11
sin2pix,101,0.01,mmax25,0,0.005945419368366435,11
sin2pix,101,0.01,mmax25,1,0.0865924305619778,11
sin2pix,101,0.01,mmax25,2,0.8125204703511382,11
sin2pix,101,0.01,mmax25,3,40.14067889230637,11
sin2pix,101,0.01,mmax25,4,3581.0934740875773,11
sin2pix,101,0.01,mmax25,5,155729.53807894135,11
sin2pix,101,0.01,mmax25,6,3.0090563341094996e6,11
sin2pix,101,0.01,mmax25,7,1.2755163435591326e9,11
sin2pix,101,0.01,mmax30,0,0.007118623799726218,11
sin2pix,101,0.01,mmax30,1,0.023122322130203474,11
sin2pix,101,0.01,mmax30,2,0.9000495448716014,11
sin2pix,101,0.01,mmax30,3,27.09488680238792,11
sin2pix,101,0.01,mmax30,4,165.71348341540443,11
sin2pix,101,0.01,mmax30,5,36622.75481741949,11
sin2pix,101,0.01,mmax30,6,1.602641187043285e6,11
sin2pix,101,0.01,mmax30,7,3.161777147378814e7,11
sin2pix,101,0.01,mmax40,0,0.007128227446563022,11
sin2pix,101,0.01,mmax40,1,0.023081182425993933,11
sin2pix,101,0.01,mmax40,2,0.811958684014561,11
sin2pix,101,0.01,mmax40,3,21.594102473227398,11
sin2pix,101,0.01,mmax40,4,174.28511088128047,11
sin2pix,101,0.01,mmax40,5,25272.0364400663,11
sin2pix,101,0.01,mmax40,6,1.0272878666270989e6,11
sin2pix,101,0.01,mmax40,7,2.1399331972186852e7,11
sin2pix,101,0.01,bic,0,0.003737548718648505,6
sin2pix,101,0.01,bic,1,0.008728789891394044,6
sin2pix,101,0.01,bic,2,0.017562459627441466,6
sin2pix,101,0.01,bic,3,0.031805313868341636,6
sin2pix,101,0.01,bic,4,0.09620584919942252,6
sin2pix,101,0.01,bic,5,0.39074504364744955,6
sin2pix,101,0.01,bic,6,0.84420885051611,6
sin2pix,101,0.01,bic,7,1.2495632095019598,6
sin2pix,101,0.01,bisect,0,0.006851674379320767,8
sin2pix,101,0.01,bisect,1,0.036620931891641104,8
sin2pix,101,0.01,bisect,2,0.7873172670341215,8
sin2pix,101,0.01,bisect,3,53.24460883395709,8
sin2pix,101,0.01,bisect,4,1448.4382247398053,8
sin2pix,101,0.01,bisect,5,26236.72162243643,8
sin2pix,101,0.01,bisect,6,6.957426988655163e6,8
sin2pix,101,0.01,bisect,7,5.297531678795278e8,8
sin2pix,101,0.01,prune15,0,0.011264338304478887,15
sin2pix,101,0.01,prune15,1,1.1140017380435712,15
sin2pix,101,0.01,prune15,2,242.11178765501714,15
sin2pix,101,0.01,prune15,3,89579.21236721108,15
sin2pix,101,0.01,prune15,4,3.9306291355246685e7,15
sin2pix,101,0.01,prune15,5,2.4241833418992985e10,15
sin2pix,101,0.01,prune15,6,1.5955728249872193e13,15
sin2pix,101,0.01,prune15,7,1.3776799216069218e16,15
sin2pix,101,0.01,prune20,0,0.022606433139608705,20
sin2pix,101,0.01,prune20,1,25.159637444906192,20
sin2pix,101,0.01,prune20,2,50590.8691629785,20
sin2pix,101,0.01,prune20,3,1.7166403956611136e8,20
sin2pix,101,0.01,prune20,4,6.907039120311005e11,20
sin2pix,101,0.01,prune20,5,3.9061438829130535e15,20
sin2pix,101,0.01,prune20,6,2.3575020619667087e19,20
sin2pix,101,0.01,prune20,7,1.8665362881637444e23,20
sin2pix,101,0.01,prune25,0,0.01414037671595281,25
sin2pix,101,0.01,prune25,1,0.7633051850723538,25
sin2pix,101,0.01,prune25,2,89.39526015054328,25
sin2pix,101,0.01,prune25,3,22194.866287346744,25
sin2pix,101,0.01,prune25,4,8.317168725600978e6,25
sin2pix,101,0.01,prune25,5,4.937412891616964e9,25
sin2pix,101,0.01,prune25,6,3.240318154618686e12,25
sin2pix,101,0.01,prune25,7,2.813543084446884e15,25
sin2pix,501,0.0,baseline,0,7.255538289258116e-11,11
sin2pix,501,0.0,baseline,1,7.995439641123448e-10,11
sin2pix,501,0.0,baseline,2,3.9561131962202334e-8,11
sin2pix,501,0.0,baseline,3,5.531011433819436e-6,11
sin2pix,501,0.0,baseline,4,0.003097456639657975,11
sin2pix,501,0.0,baseline,5,2.0545926797526577,11
sin2pix,501,0.0,baseline,6,1736.674127257641,11
sin2pix,501,0.0,baseline,7,1.612712819733989e6,11
sin2pix,501,0.0,adapt_k0.01,0,1.5569835140186937e-9,9
sin2pix,501,0.0,adapt_k0.01,1,1.8247563356845695e-8,9
sin2pix,501,0.0,adapt_k0.01,2,6.468952694573548e-7,9
sin2pix,501,0.0,adapt_k0.01,3,9.285082863775781e-6,9
sin2pix,501,0.0,adapt_k0.01,4,8.987621916963035e-5,9
sin2pix,501,0.0,adapt_k0.01,5,0.0005864787258508127,9
sin2pix,501,0.0,adapt_k0.01,6,0.2162477336831521,9
sin2pix,501,0.0,adapt_k0.01,7,177.58636842359363,9
sin2pix,501,0.0,adapt_k0.1,0,9.694595529161681e-10,8
sin2pix,501,0.0,adapt_k0.1,1,1.1074252972615853e-8,8
sin2pix,501,0.0,adapt_k0.1,2,4.103259365832536e-7,8
sin2pix,501,0.0,adapt_k0.1,3,6.1015353877726775e-6,8
sin2pix,501,0.0,adapt_k0.1,4,6.129925353854057e-5,8
sin2pix,501,0.0,adapt_k0.1,5,0.000423004662001995,8
sin2pix,501,0.0,adapt_k0.1,6,0.016451877870338694,8
sin2pix,501,0.0,adapt_k0.1,7,5.079845450201687,8
sin2pix,501,0.0,adapt_k1.0,0,9.694595529161681e-10,8
sin2pix,501,0.0,adapt_k1.0,1,1.1074252972615853e-8,8
sin2pix,501,0.0,adapt_k1.0,2,4.103259365832536e-7,8
sin2pix,501,0.0,adapt_k1.0,3,6.1015353877726775e-6,8
sin2pix,501,0.0,adapt_k1.0,4,6.129925353854057e-5,8
sin2pix,501,0.0,adapt_k1.0,5,0.000423004662001995,8
sin2pix,501,0.0,adapt_k1.0,6,0.016451877870338694,8
sin2pix,501,0.0,adapt_k1.0,7,5.079845450201687,8
sin2pix,501,0.0,adapt_k10,0,1.695012970088748e-7,7
sin2pix,501,0.0,adapt_k10,1,2.8971895392934705e-6,7
sin2pix,501,0.0,adapt_k10,2,5.7926952013584455e-5,7
sin2pix,501,0.0,adapt_k10,3,0.0005559460707511066,7
sin2pix,501,0.0,adapt_k10,4,0.0037189075267559267,7
sin2pix,501,0.0,adapt_k10,5,0.016474393014960384,7
sin2pix,501,0.0,adapt_k10,6,0.05410769177619289,7
sin2pix,501,0.0,adapt_k10,7,9.543138681232845,7
sin2pix,501,0.0,adapt_k100,0,4.6195412255255275e-6,6
sin2pix,501,0.0,adapt_k100,1,8.229451067974552e-5,6
sin2pix,501,0.0,adapt_k100,2,0.0009870911675336966,6
sin2pix,501,0.0,adapt_k100,3,0.006371761703434734,6
sin2pix,501,0.0,adapt_k100,4,0.028850227567423996,6
sin2pix,501,0.0,adapt_k100,5,0.08326074341890151,6
sin2pix,501,0.0,adapt_k100,6,0.1625337711211466,6
sin2pix,501,0.0,adapt_k100,7,0.1855676115282,6
sin2pix,501,0.0,mmax10,0,2.0102940851773986e-11,10
sin2pix,501,0.0,mmax10,1,2.343842963591979e-10,10
sin2pix,501,0.0,mmax10,2,1.1191548212564975e-8,10
sin2pix,501,0.0,mmax10,3,2.1040189717738713e-7,10
sin2pix,501,0.0,mmax10,4,2.660839387436455e-6,10
sin2pix,501,0.0,mmax10,5,0.0002562904107466179,10
sin2pix,501,0.0,mmax10,6,0.11045166732625229,10
sin2pix,501,0.0,mmax10,7,68.10507264735756,10
sin2pix,501,0.0,mmax15,0,1.891437810909983e-11,11
sin2pix,501,0.0,mmax15,1,2.9465565721729545e-10,11
sin2pix,501,0.0,mmax15,2,5.030864074206476e-8,11
sin2pix,501,0.0,mmax15,3,2.0362210371678986e-5,11
sin2pix,501,0.0,mmax15,4,0.012016089577213644,11
sin2pix,501,0.0,mmax15,5,8.346303974830095,11
sin2pix,501,0.0,mmax15,6,7387.591161425932,11
sin2pix,501,0.0,mmax15,7,7.183919276064208e6,11
sin2pix,501,0.0,mmax20,0,1.9222967422934296e-11,11
sin2pix,501,0.0,mmax20,1,3.159015792287933e-10,11
sin2pix,501,0.0,mmax20,2,5.9313952967438286e-8,11
sin2pix,501,0.0,mmax20,3,2.468245611977576e-5,11
sin2pix,501,0.0,mmax20,4,0.014871198843476601,11
sin2pix,501,0.0,mmax20,5,10.546247598608254,11
sin2pix,501,0.0,mmax20,6,9530.75611014561,11
sin2pix,501,0.0,mmax20,7,9.462515746890787e6,11
sin2pix,501,0.0,mmax25,0,2.3777855133212685e-11,11
sin2pix,501,0.0,mmax25,1,3.923378804305422e-10,11
sin2pix,501,0.0,mmax25,2,7.824191445199663e-8,11
sin2pix,501,0.0,mmax25,3,3.375502148401307e-5,11
sin2pix,501,0.0,mmax25,4,0.021016958597802428,11
sin2pix,501,0.0,mmax25,5,15.40280320120077,11
sin2pix,501,0.0,mmax25,6,14384.877275722056,11
sin2pix,501,0.0,mmax25,7,1.4759223318951575e7,11
sin2pix,501,0.0,mmax30,0,3.010798687204355e-11,11
sin2pix,501,0.0,mmax30,1,5.067830202538902e-10,11
sin2pix,501,0.0,mmax30,2,1.098157916983322e-7,11
sin2pix,501,0.0,mmax30,3,4.936036752616856e-5,11
sin2pix,501,0.0,mmax30,4,0.031899647982340094,11
sin2pix,501,0.0,mmax30,5,24.265778633018062,11
sin2pix,501,0.0,mmax30,6,23522.32414201827,11
sin2pix,501,0.0,mmax30,7,2.5050511682632446e7,11
sin2pix,501,0.0,mmax40,0,2.925481264163647e-11,11
sin2pix,501,0.0,mmax40,1,5.382563852859069e-10,11
sin2pix,501,0.0,mmax40,2,1.287981991002759e-7,11
sin2pix,501,0.0,mmax40,3,5.9524562277952986e-5,11
sin2pix,501,0.0,mmax40,4,0.03938746334814891,11
sin2pix,501,0.0,mmax40,5,30.67760869432089,11
sin2pix,501,0.0,mmax40,6,30448.281774387997,11
sin2pix,501,0.0,mmax40,7,3.3201242194487676e7,11
sin2pix,501,0.0,bic,0,9.694595529161681e-10,8
sin2pix,501,0.0,bic,1,1.1074252972615853e-8,8
sin2pix,501,0.0,bic,2,4.103259365832536e-7,8
sin2pix,501,0.0,bic,3,6.1015353877726775e-6,8
sin2pix,501,0.0,bic,4,6.129925353854057e-5,8
sin2pix,501,0.0,bic,5,0.000423004662001995,8
sin2pix,501,0.0,bic,6,0.016451877870338694,8
sin2pix,501,0.0,bic,7,5.079845450201687,8
sin2pix,501,0.0,bisect,0,9.694595529161681e-10,8
sin2pix,501,0.0,bisect,1,1.1074252972615853e-8,8
sin2pix,501,0.0,bisect,2,4.103259365832536e-7,8
sin2pix,501,0.0,bisect,3,6.1015353877726775e-6,8
sin2pix,501,0.0,bisect,4,6.129925353854057e-5,8
sin2pix,501,0.0,bisect,5,0.000423004662001995,8
sin2pix,501,0.0,bisect,6,0.016451877870338694,8
sin2pix,501,0.0,bisect,7,5.079845450201687,8
sin2pix,501,0.0,prune15,0,7.255538289258116e-11,11
sin2pix,501,0.0,prune15,1,7.995439641123448e-10,11
sin2pix,501,0.0,prune15,2,3.9561131962202334e-8,11
sin2pix,501,0.0,prune15,3,5.531011433819436e-6,11
sin2pix,501,0.0,prune15,4,0.003097456639657975,11
sin2pix,501,0.0,prune15,5,2.0545926797526577,11
sin2pix,501,0.0,prune15,6,1736.674127257641,11
sin2pix,501,0.0,prune15,7,1.612712819733989e6,11
sin2pix,501,0.0,prune20,0,7.255538289258116e-11,11
sin2pix,501,0.0,prune20,1,7.995439641123448e-10,11
sin2pix,501,0.0,prune20,2,3.9561131962202334e-8,11
sin2pix,501,0.0,prune20,3,5.531011433819436e-6,11
sin2pix,501,0.0,prune20,4,0.003097456639657975,11
sin2pix,501,0.0,prune20,5,2.0545926797526577,11
sin2pix,501,0.0,prune20,6,1736.674127257641,11
sin2pix,501,0.0,prune20,7,1.612712819733989e6,11
sin2pix,501,0.0,prune25,0,7.255538289258116e-11,11
sin2pix,501,0.0,prune25,1,7.995439641123448e-10,11
sin2pix,501,0.0,prune25,2,3.9561131962202334e-8,11
sin2pix,501,0.0,prune25,3,5.531011433819436e-6,11
sin2pix,501,0.0,prune25,4,0.003097456639657975,11
sin2pix,501,0.0,prune25,5,2.0545926797526577,11
sin2pix,501,0.0,prune25,6,1736.674127257641,11
sin2pix,501,0.0,prune25,7,1.612712819733989e6,11
sin2pix,501,1.0e-8,baseline,0,1.7819079617952428e-9,10
sin2pix,501,1.0e-8,baseline,1,7.257516915187239e-9,10
sin2pix,501,1.0e-8,baseline,2,2.514028098639478e-7,10
sin2pix,501,1.0e-8,baseline,3,3.7176544024503577e-6,10
sin2pix,501,1.0e-8,baseline,4,3.438942947467005e-5,10
sin2pix,501,1.0e-8,baseline,5,0.00033489532270528864,10
sin2pix,501,1.0e-8,baseline,6,0.002977880621061041,10
sin2pix,501,1.0e-8,baseline,7,196.08006451326216,10
sin2pix,501,1.0e-8,adapt_k0.01,0,1.778998011856537e-9,9
sin2pix,501,1.0e-8,adapt_k0.01,1,7.198072605432246e-9,9
sin2pix,501,1.0e-8,adapt_k0.01,2,2.4933220550869016e-7,9
sin2pix,501,1.0e-8,adapt_k0.01,3,3.6936608792100675e-6,9
sin2pix,501,1.0e-8,adapt_k0.01,4,3.399748644394836e-5,9
sin2pix,501,1.0e-8,adapt_k0.01,5,0.00032507122071228224,9
sin2pix,501,1.0e-8,adapt_k0.01,6,0.07158630467625156,9
sin2pix,501,1.0e-8,adapt_k0.01,7,117.53414495446638,9
sin2pix,501,1.0e-8,adapt_k0.1,0,1.5753139316350393e-9,8
sin2pix,501,1.0e-8,adapt_k0.1,1,2.5046934573936444e-8,8
sin2pix,501,1.0e-8,adapt_k0.1,2,5.436314880508618e-7,8
sin2pix,501,1.0e-8,adapt_k0.1,3,6.989532707675781e-6,8
sin2pix,501,1.0e-8,adapt_k0.1,4,6.64410980023136e-5,8
sin2pix,501,1.0e-8,adapt_k0.1,5,0.0004425316730639233,8
sin2pix,501,1.0e-8,adapt_k0.1,6,0.20021066060145126,8
sin2pix,501,1.0e-8,adapt_k0.1,7,203.89452788436532,8
sin2pix,501,1.0e-8,adapt_k1.0,0,1.6953116351567333e-7,7
sin2pix,501,1.0e-8,adapt_k1.0,1,2.8952367102398228e-6,7
sin2pix,501,1.0e-8,adapt_k1.0,2,5.7930380084350884e-5,7
sin2pix,501,1.0e-8,adapt_k1.0,3,0.0005560225653673134,7
sin2pix,501,1.0e-8,adapt_k1.0,4,0.0037193390219276705,7
sin2pix,501,1.0e-8,adapt_k1.0,5,0.01647551325633294,7
sin2pix,501,1.0e-8,adapt_k1.0,6,0.05424609786433995,7
sin2pix,501,1.0e-8,adapt_k1.0,7,0.10840627754857282,7
sin2pix,501,1.0e-8,adapt_k10,0,1.6953116351567333e-7,7
sin2pix,501,1.0e-8,adapt_k10,1,2.8952367102398228e-6,7
sin2pix,501,1.0e-8,adapt_k10,2,5.7930380084350884e-5,7
sin2pix,501,1.0e-8,adapt_k10,3,0.0005560225653673134,7
sin2pix,501,1.0e-8,adapt_k10,4,0.0037193390219276705,7
sin2pix,501,1.0e-8,adapt_k10,5,0.01647551325633294,7
sin2pix,501,1.0e-8,adapt_k10,6,0.05424609786433995,7
sin2pix,501,1.0e-8,adapt_k10,7,0.10840627754857282,7
sin2pix,501,1.0e-8,adapt_k100,0,4.619529079950281e-6,6
sin2pix,501,1.0e-8,adapt_k100,1,8.229147220315586e-5,6
sin2pix,501,1.0e-8,adapt_k100,2,0.0009870759938695513,6
sin2pix,501,1.0e-8,adapt_k100,3,0.006371717756205003,6
sin2pix,501,1.0e-8,adapt_k100,4,0.028850143235208545,6
sin2pix,501,1.0e-8,adapt_k100,5,0.08326067447637936,6
sin2pix,501,1.0e-8,adapt_k100,6,0.16253381497742017,6
sin2pix,501,1.0e-8,adapt_k100,7,0.1855529063396221,6
sin2pix,501,1.0e-8,mmax10,0,1.7883737851648092e-9,10
sin2pix,501,1.0e-8,mmax10,1,7.278592542525248e-9,10
sin2pix,501,1.0e-8,mmax10,2,2.5929530001510085e-7,10
sin2pix,501,1.0e-8,mmax10,3,3.854843099735945e-6,10
sin2pix,501,1.0e-8,mmax10,4,3.589223534470561e-5,10
sin2pix,501,1.0e-8,mmax10,5,0.00025467369652348344,10
sin2pix,501,1.0e-8,mmax10,6,0.047727196571127846,10
sin2pix,501,1.0e-8,mmax10,7,24.630291491947737,10
sin2pix,501,1.0e-8,mmax15,0,1.7879297324982944e-9,10
sin2pix,501,1.0e-8,mmax15,1,7.276515208056883e-9,10
sin2pix,501,1.0e-8,mmax15,2,2.5880748888876273e-7,10
sin2pix,501,1.0e-8,mmax15,3,3.846653565693571e-6,10
sin2pix,501,1.0e-8,mmax15,4,3.580491571437914e-5,10
sin2pix,501,1.0e-8,mmax15,5,0.00029591002792940887,10
sin2pix,501,1.0e-8,mmax15,6,0.07263359619228359,10
sin2pix,501,1.0e-8,mmax15,7,523.5478789085378,10
sin2pix,501,1.0e-8,mmax20,0,1.787460286561585e-9,10
sin2pix,501,1.0e-8,mmax20,1,7.2748310283525946e-9,10
sin2pix,501,1.0e-8,mmax20,2,2.5820427635856077e-7,10
sin2pix,501,1.0e-8,mmax20,3,3.836063388331134e-6,10
sin2pix,501,1.0e-8,mmax20,4,3.568680228638302e-5,10
sin2pix,501,1.0e-8,mmax20,5,0.00024326229377839959,10
sin2pix,501,1.0e-8,mmax20,6,0.0692760062597719,10
sin2pix,501,1.0e-8,mmax20,7,19.52612553727537,10
sin2pix,501,1.0e-8,mmax25,0,1.787522242128861e-9,10
sin2pix,501,1.0e-8,mmax25,1,7.274974903642868e-9,10
sin2pix,501,1.0e-8,mmax25,2,2.5831119845287606e-7,10
sin2pix,501,1.0e-8,mmax25,3,3.838070810348365e-6,10
sin2pix,501,1.0e-8,mmax25,4,3.571030352246236e-5,10
sin2pix,501,1.0e-8,mmax25,5,0.00023806197117381064,10
sin2pix,501,1.0e-8,mmax25,6,0.4437960640716198,10
sin2pix,501,1.0e-8,mmax25,7,184.43293087030446,10
sin2pix,501,1.0e-8,mmax30,0,1.7869137783377006e-9,10
sin2pix,501,1.0e-8,mmax30,1,7.272667152122519e-9,10
sin2pix,501,1.0e-8,mmax30,2,2.5754207916774184e-7,10
sin2pix,501,1.0e-8,mmax30,3,3.824613555821346e-6,10
sin2pix,501,1.0e-8,mmax30,4,3.5566166309545154e-5,10
sin2pix,501,1.0e-8,mmax30,5,0.0003297824146616152,10
sin2pix,501,1.0e-8,mmax30,6,0.00979496134077913,10
sin2pix,501,1.0e-8,mmax30,7,118.63961100112654,10
sin2pix,501,1.0e-8,mmax40,0,1.7870207712186395e-9,10
sin2pix,501,1.0e-8,mmax40,1,7.2732696118163e-9,10
sin2pix,501,1.0e-8,mmax40,2,2.5767964685981245e-7,10
sin2pix,501,1.0e-8,mmax40,3,3.826992821273658e-6,10
sin2pix,501,1.0e-8,mmax40,4,3.559052485197492e-5,10
sin2pix,501,1.0e-8,mmax40,5,0.00026255827153975745,10
sin2pix,501,1.0e-8,mmax40,6,0.3651755449682972,10
sin2pix,501,1.0e-8,mmax40,7,19.449300140978092,10
sin2pix,501,1.0e-8,bic,0,1.5753139316350393e-9,8
sin2pix,501,1.0e-8,bic,1,2.5046934573936444e-8,8
sin2pix,501,1.0e-8,bic,2,5.436314880508618e-7,8
sin2pix,501,1.0e-8,bic,3,6.989532707675781e-6,8
sin2pix,501,1.0e-8,bic,4,6.64410980023136e-5,8
sin2pix,501,1.0e-8,bic,5,0.0004425316730639233,8
sin2pix,501,1.0e-8,bic,6,0.20021066060145126,8
sin2pix,501,1.0e-8,bic,7,203.89452788436532,8
sin2pix,501,1.0e-8,bisect,0,1.5753139316350393e-9,8
sin2pix,501,1.0e-8,bisect,1,2.5046934573936444e-8,8
sin2pix,501,1.0e-8,bisect,2,5.436314880508618e-7,8
sin2pix,501,1.0e-8,bisect,3,6.989532707675781e-6,8
sin2pix,501,1.0e-8,bisect,4,6.64410980023136e-5,8
sin2pix,501,1.0e-8,bisect,5,0.0004425316730639233,8
sin2pix,501,1.0e-8,bisect,6,0.20021066060145126,8
sin2pix,501,1.0e-8,bisect,7,203.89452788436532,8
sin2pix,501,1.0e-8,prune15,0,1.7819079617952428e-9,10
sin2pix,501,1.0e-8,prune15,1,7.257516915187239e-9,10
sin2pix,501,1.0e-8,prune15,2,2.514028098639478e-7,10
sin2pix,501,1.0e-8,prune15,3,3.7176544024503577e-6,10
sin2pix,501,1.0e-8,prune15,4,3.438942947467005e-5,10
sin2pix,501,1.0e-8,prune15,5,0.00033489532270528864,10
sin2pix,501,1.0e-8,prune15,6,0.002977880621061041,10
sin2pix,501,1.0e-8,prune15,7,196.08006451326216,10
sin2pix,501,1.0e-8,prune20,0,1.7819079617952428e-9,10
sin2pix,501,1.0e-8,prune20,1,7.257516915187239e-9,10
sin2pix,501,1.0e-8,prune20,2,2.514028098639478e-7,10
sin2pix,501,1.0e-8,prune20,3,3.7176544024503577e-6,10
sin2pix,501,1.0e-8,prune20,4,3.438942947467005e-5,10
sin2pix,501,1.0e-8,prune20,5,0.00033489532270528864,10
sin2pix,501,1.0e-8,prune20,6,0.002977880621061041,10
sin2pix,501,1.0e-8,prune20,7,196.08006451326216,10
sin2pix,501,1.0e-8,prune25,0,1.7819079617952428e-9,10
sin2pix,501,1.0e-8,prune25,1,7.257516915187239e-9,10
sin2pix,501,1.0e-8,prune25,2,2.514028098639478e-7,10
sin2pix,501,1.0e-8,prune25,3,3.7176544024503577e-6,10
sin2pix,501,1.0e-8,prune25,4,3.438942947467005e-5,10
sin2pix,501,1.0e-8,prune25,5,0.00033489532270528864,10
sin2pix,501,1.0e-8,prune25,6,0.002977880621061041,10
sin2pix,501,1.0e-8,prune25,7,196.08006451326216,10
sin2pix,501,0.0001,baseline,0,1.916127011293667e-5,10
sin2pix,501,0.0001,baseline,1,0.0002425396413817073,10
sin2pix,501,0.0001,baseline,2,0.003478984872277917,10
sin2pix,501,0.0001,baseline,3,0.05156308538817259,10
sin2pix,501,0.0001,baseline,4,1.0419686185439896,10
sin2pix,501,0.0001,baseline,5,27.235549524254875,10
sin2pix,501,0.0001,baseline,6,1113.2215176825764,10
sin2pix,501,0.0001,baseline,7,59400.93295718007,10
sin2pix,501,0.0001,adapt_k0.01,0,1.980126618272513e-5,7
sin2pix,501,0.0001,adapt_k0.01,1,0.0002102089408943044,7
sin2pix,501,0.0001,adapt_k0.01,2,0.001887119118947272,7
sin2pix,501,0.0001,adapt_k0.01,3,0.010895153675681444,7
sin2pix,501,0.0001,adapt_k0.01,4,0.048068298292649976,7
sin2pix,501,0.0001,adapt_k0.01,5,0.14189427585744838,7
sin2pix,501,0.0001,adapt_k0.01,6,0.2892181998676956,7
sin2pix,501,0.0001,adapt_k0.01,7,0.4398729355883231,7
sin2pix,501,0.0001,adapt_k0.1,0,1.980126618272513e-5,7
sin2pix,501,0.0001,adapt_k0.1,1,0.0002102089408943044,7
sin2pix,501,0.0001,adapt_k0.1,2,0.001887119118947272,7
sin2pix,501,0.0001,adapt_k0.1,3,0.010895153675681444,7
sin2pix,501,0.0001,adapt_k0.1,4,0.048068298292649976,7
sin2pix,501,0.0001,adapt_k0.1,5,0.14189427585744838,7
sin2pix,501,0.0001,adapt_k0.1,6,0.2892181998676956,7
sin2pix,501,0.0001,adapt_k0.1,7,0.4398729355883231,7
sin2pix,501,0.0001,adapt_k1.0,0,1.9088096868079555e-5,6
sin2pix,501,0.0001,adapt_k1.0,1,8.485110680804714e-5,6
sin2pix,501,0.0001,adapt_k1.0,2,0.0007551032591876444,6
sin2pix,501,0.0001,adapt_k1.0,3,0.005546454999768814,6
sin2pix,501,0.0001,adapt_k1.0,4,0.0273131652468296,6
sin2pix,501,0.0001,adapt_k1.0,5,0.0823752130721559,6
sin2pix,501,0.0001,adapt_k1.0,6,0.16475098207878872,6
sin2pix,501,0.0001,adapt_k1.0,7,0.19143594077496595,6
sin2pix,501,0.0001,adapt_k10,0,1.9088096868079555e-5,6
sin2pix,501,0.0001,adapt_k10,1,8.485110680804714e-5,6
sin2pix,501,0.0001,adapt_k10,2,0.0007551032591876444,6
