i,err,source_type,primary_method,interpolator,rescue,sp_idx,cand_idx,agg_strategy,mp_combo,In(t),Npop(t),S(t),Tr(t),a,b,d,g,nu
562,1.0e15,"single_point","algebraic","s2_aaa_mle","none",320,623,"none",-1,-0.00041081516452476396,0.2080000002012025,0.2391145096409539,100.14309153504531,0.47483270418464923,1312.5008015667609,-0.06551390117511385,0.7743753799900109,0.6195051069023995
563,10.897438939536398,"single_point","algebraic","agp_robust","none",381,40,"none",-1,22.27830830621284,0.20800000008982886,5.466015315628756e-10,-68.70376852175112,0.4729676025191922,-1340.9617556878427,-0.04329352806592902,0.7750096911264944,0.6200051945025429
564,1.0e15,"single_point","algebraic","agp_robust","algebraic_resolve_t0",16,66,"none",-1,0.673999198672837,0.20800000008982886,-87.72619555156338,0.10900146068372578,-907.2521711195382,0.2732506050369494,0.21060413065496777,0.7749866643803544,0.6199736381000792
565,1.0e15,"single_point","algebraic","aaad","none",453,561,"none",-1,12.666760910908007,0.20800000056994847,-14.821998039561679,1.6205034435559151,-920.683960538838,-0.04541536737349193,-1.0172563869293962,0.7749169198318441,0.6199730480901212
566,1.0e15,"single_point","algebraic","agp_robust_rq","none",537,122,"none",-1,22.2783071328695,0.20800000008982886,-6.526530542248388e-10,-68.7029001429873,0.472980904918775,-1449.455523862819,-0.016628056757941278,0.7750055203316205,0.6200010945580631
567,9.48877486541008,"single_point","algebraic","chebyshev_bic","none",152,322,"none",-1,-39.2060033417856,0.2080000000912827,5.139840970627728,219.65018877925428,42.3699485298535,0.09445736987702792,0.2771629403470058,0.7739468755059002,0.6159026117858623
568,9.617542329267364,"single_point","algebraic","aaad_gpr","none",635,504,"none",-1,22.281789546268012,0.20800000008982886,2.562777336478712e-8,-68.74446967509971,0.4729220426725018,-1555.2530944592859,-0.009147102541616613,0.7750560209265279,0.6200057821046078
569,1.0e15,"single_point","algebraic","chebyshev_bic","none",16,304,"none",-1,1.4879629514298585,0.20800000013091785,4.660683711060475e-6,-0.2788303662279919,-19.96341754379353,-1594.521445056969,-2.9937842492273505,0.7507171018595502,-0.22097556862764023
570,12.31580930723701,"single_point","algebraic","chebyshev_bic","none",635,350,"none",-1,31.019133170047162,0.20800000006441194,1.2028209448642169e-5,-116.08596405343602,0.8243430511390207,-1632.7805043978037,-0.009657787642248832,0.7225896083833264,0.6146627380703144
571,12.485503546380722,"single_point","algebraic","aaad_gpr","none",152,482,"none",-1,-41.17879206436894,0.20800000008982886,11.984752711570977,258.0921369362396,96.66976046748809,0.09296695595871053,0.3230088683820276,0.7750035367057031,0.6200136295370435
572,12.486644692909866,"single_point","algebraic","s3_adapt_se","none",152,179,"none",-1,-41.17747661301584,0.20800000008982886,11.991598490986213,258.0945216748978,96.72089554989941,0.0929662442328244,0.3230334674397812,0.7749866415654242,0.6199485501348067
573,12.486206663934926,"single_point","algebraic","aaad","none",152,549,"none",-1,-41.177722671148295,0.20800000051113468,11.989712288120971,258.0973006885275,96.70592316602348,0.09296648508965548,0.32302152840795106,0.7750022061418539,0.6200090630397685
574,12.486391521808908,"single_point","algebraic","s3_adapt_rq","none",152,249,"none",-1,-41.177787289577104,0.20800000008982886,11.990628139567024,258.09907618874,96.71283110310031,0.09296638318998073,0.32302497802907676,0.7750016373677383,0.6200063310555111
575,12.486411843782612,"single_point","algebraic","agp_robust_rq","none",152,105,"none",-1,-41.18238896037456,0.20800000008982886,11.986077459744422,258.1076867423263,96.68259561473502,0.0929667848196232,0.3230264495791612,0.7750028951251228,0.6200108379523908
576,12.500111059272536,"single_point","algebraic","agp_robust","none",152,28,"none",-1,-41.15879131027952,0.20800000008982886,12.086259065318687,258.20457786953085,97.41097708349126,0.09295750791634973,0.3232709052351412,0.7749814669890142,0.6199307404360659
577,12.76147538460663,"single_point","algebraic","s2_aaa_mle","none",152,612,"none",-1,-40.66001891899189,0.20799999997945146,14.45366058597032,260.07542736336467,114.46481015201975,0.09277747478320297,0.32791925392398363,0.7749775144540951,0.6199167486823429
578,1.0e15,"single_point","algebraic","chebyshev_bic","none",8,300,"none",-1,0.977890885913338,0.20800000013562114,-2.309329649199505e-6,0.02494724473496142,-19.87101988846805,-1782.682439223427,-4.194186774248105,0.8286522597309401,3.503516856434868
579,1.0e15,"single_point","algebraic","agp_robust","algebraic_resolve_t0",8,62,"none",-1,0.673999198672837,0.20800000008982886,-74.96011757192633,0.10900146068372579,-1172.8051160439945,0.4174588274866985,0.1347698323494679,0.7750198390541795,0.6199753510446245
580,2.4041072685945517e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,-12.475647532861412,0.20800000011493572,141.76692511489262,112.78959609968561,1218.1843646274017,-7.073090597268803,0.2359486401960402,0.7750703263650541,0.6201865782185295
581,9.816181093595963,"single_point","algebraic","agp_robust_rq","none",537,124,"none",-1,22.278371619561483,0.20800000008982886,5.57887806796084e-10,-68.70337748283072,0.47298292735302616,-2283.569970050395,-0.015426580157716445,0.7750055203316205,0.6200010945580631
582,9.812240331758677,"single_point","algebraic","agp_robust","none",537,47,"none",-1,22.278381424241132,0.20800000008982886,7.351556564953414e-10,-68.69791411526484,0.47304510727359955,-2721.3602362553524,-0.015281896508190312,0.7749848970245561,0.6199973730547113
583,1.0e15,"single_point","algebraic","agp_robust_rq","none",635,127,"none",-1,22.278385917243277,0.20800000008982886,-5.594713173819934e-10,-68.70577848783476,0.47295977129891,-2768.6727910742043,-0.008170602956287795,0.7750133852099063,0.6200013468469308
584,1.0e15,"multipoint","algebraic","agp_robust","none",1,58,"none",1,0.673999198672837,0.20800000008982886,-82.6131672246165,0.10900146068372578,-1816.0529601811063,0.591649117049442,0.09242834512072333,0.7750315451065343,0.6199759554761446
585,2.7586209736644e8,"synthesized_aggregate","algebraic","","none",-1,-1,"mean",-1,0.673999198672837,0.20800000008982886,0.001636067972561209,0.10900146068372579,-198.01162378556435,-2825.441331051848,0.741280382939513,1.2955436070900666,3.3554019961097015
586,5.4718615701147595,"single_point","algebraic","chebyshev_aicc","none",80,397,"none",-1,-25.165938451894927,0.20800000010366654,348.5488126016227,90.58763771219758,2028.1825105297485,0.09815379208945975,0.6916094642121353,0.7753793497787946,0.6269225907244153
587,1.0e15,"single_point","algebraic","aaad_gpr","none",381,494,"none",-1,22.278365755628716,0.20800000008982886,-1.1327408073659424e-9,-68.70100965366203,0.4730102866311478,-3397.4265314244544,-0.04319260776528139,0.7749962981209625,0.6199980605902109
588,1.0e15,"single_point","algebraic","agp_robust","none",635,54,"none",-1,22.27905179852944,0.20800000008982886,-3.312801597961219e-9,-68.71153237790392,0.4729722514994818,-3410.741512054949,-0.008013699185488514,0.7750151308057576,0.6200012976597316
589,1.0e15,"single_point","algebraic","agp_robust_rq","none",537,123,"none",-1,22.27841137144218,0.20800000008982886,-1.2021076167055682e-10,-68.70367173187726,0.4729841740496842,-3554.824733064849,-0.014679190843887184,0.7750055203316205,0.6200010945580631
590,1.0e15,"single_point","algebraic","agp_robust","none",381,41,"none",-1,22.278295643938844,0.20800000008982886,-4.008192550744332e-11,-68.70368780475748,0.47296704237734816,-3736.2900045363554,-0.044277116002895,0.7750096911264944,0.6200051945025429
591,1.0e15,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",381,625,"none",-1,0.673999198672837,0.20800000008982886,-2056.862164903759,0.10900146068372579,-2800.394856501652,0.03435576480244666,1.1911161502880765,0.7767588385965105,0.6208982294973568
592,9.604045685744403,"single_point","algebraic","agp_robust","none",635,51,"none",-1,22.278244012564368,0.20800000008982886,3.0559892779705765e-9,-68.7051892948116,0.47295083393958215,-4957.039943963804,-0.00861615232477222,0.7750151308057576,0.6200012976597316
593,10.168192742633924,"single_point","algebraic","agp_robust","none",453,43,"none",-1,22.278384255163427,0.20800000008982886,5.165531386560722e-12,-68.69853242055493,0.4730412155224948,-5502.468017116649,-0.025415863371974542,0.7749862200851677,0.6199956018917545
594,242780.21896301297,"single_point","algebraic","aaad","none",320,556,"none",-1,94.81276873858462,0.20800000065172577,-0.9158498119177683,-821.0529828036149,-7.4406009613074495,0.06897871233822929,0.536170818860967,0.7850205735291166,0.6279531263405593
595,1.0e15,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",185,615,"none",-1,0.673999198672837,0.20800000008982886,-1055.5576153073291,0.10900146068372579,-3649.7916336776107,0.09213391800644828,0.334456842263425,0.7749035777319125,0.6197462931400228
596,21.216334648763752,"single_point","algebraic","agp_robust","none",185,30,"none",-1,-54.416906557351496,0.20800000008982886,471.21268545630136,404.9983042653999,4062.0943438104177,0.09216610137308899,0.33409183084343147,0.7749759094787012,0.6199368146460666
597,21.21020344403399,"single_point","algebraic","agp_robust_rq","none",185,107,"none",-1,-54.368430775761766,0.20800000008982886,511.82052874131887,404.8342664441522,4408.477733716398,0.0921667512392064,0.33407323487192964,0.774999096985551,0.6199978576750916
598,1.0e15,"single_point","algebraic","agp_robust","none",635,52,"none",-1,22.277676988775227,0.20800000008982886,-7.09114794370472e-10,-68.70073675482173,0.47293579945810854,-7226.885741601155,-0.009034006641317238,0.7750151308057576,0.6200012976597316
599,21.206369988071458,"single_point","algebraic","s3_adapt_se","none",185,181,"none",-1,-54.32563898491254,0.20800000008982886,567.9858700599386,404.68862021914583,4887.829203512364,0.09216498280117529,0.3340954018179887,0.7749967855812199,0.619993060024117
600,21.205977849787406,"single_point","algebraic","s3_adapt_rq","none",185,251,"none",-1,-54.32292741594962,0.20800000008982886,570.5078721897826,404.6792653615285,4909.335918973598,0.0921651208316379,0.33409309480596777,0.7749987432165448,0.6199969427935755
601,58.435615557258316,"single_point","algebraic","s2_aaa_mle","none",223,617,"none",-1,-297.1881869633295,0.2080000001243459,1.4366192806629656,1153.366653695143,136.65509327121597,0.09079292869994797,0.34959374514366925,0.7749808575415387,0.6199671857277659
602,62.574853913480624,"single_point","algebraic","chebyshev_bic","none",537,348,"none",-1,-203.01568051327487,0.20800000010809705,0.015435122137252727,1200.6267271879083,1166.4854004323013,0.2994401381090128,0.12039357815185177,0.788406616036698,0.622330524107386
603,21.20277479026774,"single_point","algebraic","aaad_gpr","none",185,484,"none",-1,-54.289654563875814,0.20800000008982886,621.6741391046637,404.5663482710742,5345.989955572542,0.0921640526883471,0.3341048307314564,0.7750008105627073,0.6200025183344767
604,1.0e15,"single_point","algebraic","s2_aaa_mle","none",8,592,"none",-1,1.6350251706250547,0.20800000021409715,-1.2725961113242115e-6,-7.105012728944501,-54.50192433101108,-8940.112158516502,-4.852558337524577,12.30454898158948,715.006343114076
605,21.19925654838634,"single_point","algebraic","aaad","none",185,551,"none",-1,-54.254466513184134,0.2080000007031681,685.0114458578392,404.4442825548377,5886.5113390687575,0.09216306656882493,0.33411603154231545,0.7750000627375799,0.6200001525273109
606,1.0e15,"single_point","algebraic","agp_robust","none",537,49,"none",-1,22.278438284670244,0.20800000008982886,-3.8478393804042576e-11,-68.69833499249111,0.47304689052637516,-9433.365195612223,-0.014941536731776285,0.7749848970245561,0.6199973730547113
607,5.665964152617664,"single_point","algebraic","aaad_gpr","algebraic_resolve_t0",453,498,"none",-1,0.673999198672837,0.20800000008982886,4.8223433288771394e-5,0.10900146068372578,0.4729867259875034,11324.911981319905,-0.02651869467101402,0.7750042709276895,0.6200013808705263
608,10.201600340322948,"single_point","algebraic","agp_robust_rq","none",453,119,"none",-1,22.27840566059849,0.20800000008982886,1.3878449325272435e-11,-68.7015267171683,0.47300805184541317,-13790.9787970382,-0.026247900092499624,0.7749975403493975,0.6199992622299211
609,1.3478145964433113e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,14.507710891769447,0.20800000011452502,-0.03501648431983831,-27.22737943138901,-20.656566546837897,-14684.725200984958,-0.014182294114392481,0.762864978396175,0.6193692202148546
610,5.9663397934390785,"multipoint","algebraic","chebyshev_bic","none",16,367,"none",3,1.4917125041263946,0.20800000013091785,4.1087924141280247e-10,-0.3072084174115578,-19.995250770334565,-17418.293594309092,-0.004475077781018959,0.7716620852077527,0.6293861072380635
611,10.918608737557562,"single_point","algebraic","aaad_gpr","none",381,495,"none",-1,22.278408990466723,0.20800000008982886,3.134201847431597e-11,-68.70128525321044,0.4730121992058438,-17437.671097636612,-0.043471288226319904,0.7749962981209625,0.6199980605902109
612,1.0e15,"multipoint","algebraic","chebyshev_bic","none",1,357,"none",1,0.6729789862726762,0.20800000013999517,-7.974610649715e-9,0.11174044882833982,-19.488448322287557,-18474.36515011137,-0.0044711864430996805,0.6791371528492681,0.624497248984926
613,1.0e15,"multipoint","algebraic","chebyshev_bic","none",8,363,"none",2,0.9753451834162238,0.20800000013562114,-5.66053114567837e-10,0.03739842801954323,-19.75912919080466,-18662.579142092,-0.004470536930645678,0.7821669553253903,0.6299411665033194
614,1.0e15,"single_point","algebraic","aaad","algebraic_resolve_t0",381,559,"none",-1,0.673999198672837,0.20800000008982886,2.892515047926998e-5,0.10900146068372579,0.4863072869458667,18898.282349319044,-0.04090045580454674,0.7705651600378373,0.6177215510364555
615,1.0e15,"single_point","algebraic","aaad_gpr","none",635,502,"none",-1,22.278154664032463,0.20800000008982886,-7.058352693360178e-10,-68.71592577896776,0.4728256734598689,-19458.520730143857,-0.008452192839430906,0.7750560209265279,0.6200057821046078
616,6.017094858272882,"multipoint","algebraic","chebyshev_bic","none",25,368,"none",4,2.3929573652671734,0.2080000001259936,7.385049318760366e-10,-1.3799921514815066,-19.105972759982237,-22376.112540547947,-0.0044598639568530305,0.7768901351305774,0.6296623484020558
617,1.0e15,"single_point","algebraic","agp_robust_rq","none",750,128,"none",-1,22.292503269296386,0.20800000008982886,-1.7265743017856167e-8,-66.82124010083457,0.4938984689796421,-30890.51107647218,-0.004043980284401959,0.7681392616815906,0.6196454324760968
618,1.0e15,"single_point","algebraic","agp_robust","none",750,56,"none",-1,22.357499540912798,0.20800000008982886,-9.284947837393064e-8,-49.079048538682144,0.6835315616224767,-34832.53334626001,-0.004056992461381267,0.705412851602599,0.6163812566431017
619,130.08103465491163,"single_point","algebraic","chebyshev_bic","none",267,332,"none",-1,-2600.019586642645,0.20800000009719039,4.711087674773757e-6,5322.232434340497,13.553452740565342,0.06539287233764325,0.5959056020679191,0.7755997356931678,0.6209766048666466
620,5.671288353412469,"single_point","algebraic","s3_adapt_se","algebraic_resolve_t0",750,199,"none",-1,0.673999198672837,0.20800000008982886,1.4116858092103473e-5,0.10900146068372579,0.4824937456165508,38629.87602765332,-0.0043764797691935205,0.7716990702776765,0.619820868932151
621,5.00211241503492e25,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",750,355,"none",-1,0.673999198672837,0.20800000008982886,-9.255248525015961e-6,0.10900146068372578,-21.749061238537802,42440.546047834185,-0.004129216807059918,-3.2405700085127265,0.4173866657373601
622,5.670143604801622,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",635,630,"none",-1,0.673999198672837,0.20800000008982886,1.2557120962452291e-5,0.10900146068372578,0.47283150978960115,43440.8586207202,-0.008594100583204445,0.7750509124884517,0.6200048953775539
623,1.0e15,"single_point","algebraic","aaad","none",635,565,"none",-1,-0.00047848807644571413,0.2079999955156839,0.17314622136348454,115.50403622812135,0.4730703294095001,44493.53736508698,-0.008626755574119066,0.7749761785804012,0.619997598427621
624,2.5769472853665012e8,"synthesized_aggregate","algebraic","","none",-1,-1,"mean",-1,0.673999198672837,0.20800000008982886,-2.9909604647178943e-6,0.10900146068372579,-37.43301662338272,45091.137142984524,-0.25651268879874445,5.154873271964543,0.8476793804023879
625,6.156338078701871,"multipoint","algebraic","chebyshev_bic","none",36,372,"none",5,4.084451332026086,0.20800000012048636,1.3745946557864112e-10,-4.305024907934297,-17.20874183610253,-49812.24006314722,-0.004429332023310974,0.7751053206975286,0.6295680418778693
626,1.0e15,"single_point","algebraic","aaad","none",453,560,"none",-1,-0.00044783710109701805,0.20800000056994847,0.20200688441425194,108.65568828054599,0.47324663158185964,56304.73537281272,-0.026272031587915804,0.7749169198318441,0.6199730480901212
627,1.0e15,"single_point","algebraic","s2_aaa_mle","none",453,627,"none",-1,-0.00044126924680560546,0.20800000012504508,0.20842612423308393,107.16247284309877,0.47293438658208925,58439.68650118429,-0.026334041304618076,0.7750221613910189,0.6200081438397052
628,1.0e15,"single_point","algebraic","aaad","none",537,562,"none",-1,-0.0004638380046036619,0.2080000005343148,0.18670076563910934,112.25740761055224,0.4729966565337715,76058.04806793734,-0.015623603528289207,0.775002169287022,0.6200004526048993
629,1530.3236797044501,"single_point","algebraic","aaad_gpr","none",635,503,"none",-1,2961.412148177772,0.20800000008982886,0.011971514863314926,-13425.422019543475,3.361214376555911,-0.7308135725818979,-0.08656310142739186,0.7750560209265279,0.6200057821046078
630,5.956758847031951,"single_point","algebraic","chebyshev_bic","none",1,296,"none",-1,0.6729789862726762,0.20800000013999517,-441.79994105909503,0.11174044882833982,-63118.3298404458,3.7199435744648275,0.7646786133156647,0.41865950171525307,-46.438850207983116
631,1.0e15,"single_point","algebraic","agp_robust_rq","none",453,118,"none",-1,22.278407306269038,0.20800000008982886,-1.943830593554686e-13,-68.70153808397896,0.4730081130483253,-110675.39284103083,-0.026215419662386826,0.7749975403493975,0.6199992622299211
632,1.0e15,"single_point","algebraic","agp_robust_rq","none",635,125,"none",-1,22.2782930478577,0.20800000008982886,-1.378330025135075e-12,-68.70504923721657,0.47295730893473387,-157734.52316879627,-0.008507694711579769,0.7750133852099063,0.6200013468469308
633,1.0e15,"single_point","algebraic","aaad_gpr","none",750,506,"none",-1,22.285954959994342,0.20800000008982886,-2.3183922664263426e-9,-68.95887583095227,0.47115940704233616,-164242.65068403547,-0.0041914448081144485,0.7756701259321178,0.620037690673672
634,9.484152905234739,"single_point","algebraic","aaad","none",750,568,"none",-1,22.288346104773897,0.20800000058176207,1.3573992553517405e-9,-68.80041961189653,0.47305093741581616,-276787.54886377155,-0.00433858791443974,0.7750575346450685,0.6200054170697744
635,8.527015180426527e13,"multipoint","algebraic","chebyshev_bic","none",16,366,"none",3,1.4917125040877706,0.20800000013091785,2.9389993054470517e-12,-0.3072084173971646,-19.994976857432103,356471.19003565016,-0.00429370448857694,0.7716620852077527,0.6293861072380635
636,2.325718376158606e13,"multipoint","algebraic","chebyshev_bic","none",1,358,"none",1,0.6729789862726762,0.20800000013999517,-1.7922589386935726e-11,0.11174044882833982,-19.49408490500922,389689.40849301877,-0.004298144898530737,0.679137152849268,0.624497248984926
637,3.345185797725301e13,"multipoint","algebraic","chebyshev_aicc","none",8,440,"none",2,0.9753451834261578,0.20800000013562114,-1.764612594209442e-12,0.03739842801751206,-19.75953298740426,396776.0781675999,-0.004299022804430401,0.7821669553253904,0.6299411665033194
638,2.3697526920077926e13,"multipoint","algebraic","chebyshev_aicc","none",25,451,"none",4,2.3929573648896088,0.2080000001259936,2.0347785466991497e-11,-1.3799921513202105,-19.105344543231244,530321.4277958395,-0.004312256362562732,0.7768901351305775,0.6296623484020559
639,5.664411653892546,"single_point","algebraic","s2_aaa_mle","algebraic_resolve_t0",750,632,"none",-1,0.673999198672837,0.20800000008982886,8.325078634507479e-7,0.10900146068372578,0.41897497776813425,655060.5083758115,-0.004283618545190144,0.7930403039543801,0.6209458365327345
640,1.0e15,"single_point","algebraic","aaad","none",750,567,"none",-1,22.28383665256211,0.20800000058176207,-1.357001565913596e-10,-68.76319003395886,0.4729497655195193,-1.494972399296527e6,-0.0042953206598883185,0.7750575346450685,0.6200054170697744
641,1.0412789322674694e12,"multipoint","algebraic","chebyshev_bic","none",36,375,"none",5,4.084451330922558,0.20800000012048636,5.6401829625484805e-11,-4.305024907597825,-17.208486244236077,2.1061650695385104e6,-0.0043562236328949285,0.7751053206975286,0.6295680418778693
642,15212.212785394211,"single_point","algebraic","chebyshev_aicc","none",453,424,"none",-1,-274326.69307491125,0.2080000001177348,-7.8742e-319,543262.8631761081,15.962591193670207,0.2685904475611773,0.10208489440061279,0.7718829572393445,0.6188036393026838
643,25254.665722511538,"single_point","algebraic","chebyshev_aicc","none",381,420,"none",-1,-303562.63220568455,0.2080000001132012,1.7646410563517889e-239,602823.6975639316,33.51639040998802,0.09338466604130699,0.37940598382211305,0.7744765993033764,0.6195111948671829
644,839820.2131405985,"single_point","algebraic","aaad","none",381,558,"none",-1,-7.464550410222216e6,0.2080000005582681,8.084462891771614e-190,1.4758665775680142e7,1770.2859291478087,0.03311511332399866,1.2390685826437011,0.7705651600378373,0.6177215510364555
645,2.642288360330275e6,"single_point","algebraic","s2_aaa_mle","none",635,629,"none",-1,91.87548526189259,0.20799999529774948,484107.76904822467,-2.144895089643674e7,69.00394695763734,-0.6712350486496803,-0.09285305697204269,0.7750509124884517,0.6200048953775539
646,1.6551280050277459e6,"single_point","algebraic","s2_aaa_mle","none",750,631,"none",-1,96.56316242780993,0.20800000001163285,421731.3014967703,-2.2298738364210732e7,946.9850814928888,-1.8948710252084837,-0.03980604236922074,0.7930403039543807,0.6209458365327345
647,1.6913028576560165e6,"single_point","algebraic","aaad","none",750,566,"none",-1,100.03486375612863,0.20800000041087935,451042.2649393261,-2.3232490072028194e7,404.59085087851946,-1.9944010935637075,-0.03820695578579442,0.7750575346450678,0.6200054170697743
